concept_id,name,group_abbr
113342003,Structure of lumen of body system,ANAT
44922000,Collapsing pulse,DISO
416775004,"Chest, abdomen, and pelvis",ANAT
281130003,Descending aorta,ANAT
28205006,Infrarenal aorta,ANAT
85235006,Structure of left subclavian artery,ANAT
443089001,Pseudoaneurysm,DISO
65355003,Right common carotid artery structure,ANAT
57850000,Celiac Artery,ANAT
42258001,Superior mesenteric artery structure,ANAT
275208009,Structure of right renal artery,ANAT
275309004,Structure of left renal artery,ANAT
23412002,Hemopericardium,DISO
76676007,Extravasation,DISO
314729005,Colon wall structure,ANAT
762305005,Degeneration of spine,DISO
6989001,Thoracolumbar part of back,ANAT
32062004,Common carotid artery,ANAT
34516001,ileum,ANAT
42267001,Pericardial fat,ANAT
275723000,Patient's condition deteriorating,DISO
29240004,Autopsy,PROC
45626005,Hemoperitoneum,DISO
262802005,Laceration of liver,DISO
262822009,Laceration of spleen,DISO
25702006,Alcoholic Intoxication,DISO
712742003,Benzodiazepine intoxication,DISO
448660000,Tenderness of left upper quadrant of abdomen,DISO
445273005,Polysubstance abuse,DISO
76209009,Structure of posterior surface of lower leg,ANAT
439864002,Focused assessment with ultrasonography for trauma,PROC
33879002,Vaccination,PROC
43993008,Bone structure of twelfth rib,ANAT
123735002,Fracture with displacement,DISO
58830002,Bone structure of eleventh rib,ANAT
25990002,Renal pelvis,ANAT
11801451000119106,Left kidney traumatic injury,DISO
116003000,Immune system,ANAT
39400004,Injury of liver,DISO
23589004,Injury of spleen,DISO
47302001,Ileotomy,PROC
88748005,Cholelithotomy,PROC
37976006,Gallstone ileus,DISO
87750000,"Intubation, Nasogastric",PROC
301114007,Finding of regularity of heart rhythm,DISO
167667006,Occult blood not detected in feces,PHEN
276917008,Midline incision,PROC
19657006,Disorientated in time,DISO
72440003,Disorientated in place,DISO
7326005,Inferior myocardial infarction on electrocardiogram,PHEN
448742006,Abnormality of aortic arch,DISO
413839001,Chronic lung disease,DISO
277747008,Low superior vena cava,ANAT
5798000,Respiratory Diaphragm,ANAT
164947007,Prolonged PR interval,DISO
251222001,Flattened P wave,DISO
276796006,Atrial tachycardia,DISO
164903001,ECG: partial atrioventricular block - 2:1,PHEN
251126009,rSr pattern in V1 and V2,PHEN
128565007,Structure of apex of right ventricle,ANAT
71792006,Nodal rhythm disorder,DISO
251148003,Low QRS voltages in the precordial leads,PHEN
164868007,Anteroseptal infarction on electrocardiogram,DISO
272730000,Lead II,CONC
426434006,EKG: anterior ischemia,DISO
442646005,Imaging of lung abnormal,DISO
271835004,"Abdominal distension, gaseous",DISO
50025001,Diagnostic radiography with oral contrast,PROC
15567000,Structure of right common iliac artery,ANAT
54002007,Saccular Aneurysm,DISO
283593004,Structure of right internal iliac artery,ANAT
51670003,Mural thrombus,DISO
429196001,Partial obstruction of small bowel,DISO
251147008,Low QRS voltages in the limb leads,PHEN
77867006,Shortened QT interval,DISO
287057009,Atrial Premature Complexes,DISO
284470004,Atrial Premature Complexes,DISO
61960001,Lordosis,DISO
312210001,Methicillin resistant Staphylococcus aureus detected,PHEN
384647004,Bile duct stone removal,PROC
43060002,Intravenous Injections,CONC
704042003,Non-invasive cardiac output monitoring,PROC
155597006,Aspiration pneumonitis,DISO
440369006,Evaluation of oral stage deglutition and pharyngeal stage deglutition,PROC
305862008,Seen by speech and language therapy service,DISO
386374005,Nutritional monitoring,PROC
424128006,Decompression,PROC
12467006,Removal of gallstones from intestine,PROC
254634000,Squamous cell carcinoma of lung,DISO
726425007,Lobectomy of lower lobe of right lung,PROC
428763004,Bacteremia caused by Staphylococcus aureus,DISO
128711000119106,Pneumonia caused by methicillin susceptible Staphylococcus aureus,DISO
14792009,Tattooing,PROC
762897000,Swelling of right lower limb,DISO
550991000124107,Malignant neoplasm in full remission,DISO
774007,Head and neck structure,ANAT
838449006,Moderate mitral valve stenosis,DISO
426191007,Myxoma of heart,DISO
429595007,Resection of neoplasm of heart,PROC
45653009,Structure of upper lobe of lung,ANAT
22270008,Structure of anterior segment of upper division of left upper lobe of lung,ANAT
64662007,Pulmonary Infarction,DISO
424606007,Removal of peripherally inserted central catheter,PROC
71758008,Structure of peroneal vein,ANAT
363646005,Widened mediastinum,DISO
422614002,Structure of half of thorax lateral to midsagittal plane,ANAT
764115008,Structure of right common femoral artery,ANAT
94222008,Metastatic malignant neoplasm to bone,DISO
386291006,Exercise promotion: strength training,PROC
262890007,urologic injuries,DISO
11251000,Radiation cystitis,DISO
71788004,Administration of anticoagulant,PROC
294398000,Allergy to quinine,DISO
262457001,Cervical mediastinoscopy,PROC
69621000052107,Flexible bronchoscopy,PROC
128632008,Non-small cell carcinoma,DISO
399409002,Distant metastasis present,DISO
363779003,Genotype determination,PROC
51615001,Pulmonary Fibrosis,DISO
25370001,Liver carcinoma,DISO
879916008,Radiofrequency Ablation,PROC
1187106001,Doppler Ultrasound (procedure),PROC
26874005,Hypertrophy of bile duct,DISO
726428009,Lobectomy of upper lobe of right lung,PROC
707147002,Asplenia,DISO
127062003,Erythrocytosis,DISO
1162928000,"Leukemia, Myelocytic, Acute",DISO
23853001,CNS disorder,DISO
12281000132104,Relapsing acute myeloid leukemia,DISO
301001009,Right lower zone pneumonia,DISO
427399008,Drug-Induced Liver Disease,DISO
413815006,Chest imaging,PROC
53099003,Air cyst,DISO
73452002,Lung Abscess,DISO
25577004,Right ear structure,ANAT
772835009,Detection of Influenza A virus using PCR - polymerase chain reaction technique,PROC
77257005,Leukapheresis,PROC
71568000,Chimerism,PHYS
127788007,Apheresis (procedure),PROC
409083006,Finding related to attentiveness,DISO
25694009,Papule,DISO
4180000,Both lower extremities,ANAT
88650009,Both upper extremities,ANAT
1023001,Apnea,DISO
409089005,Febrile Neutropenia,DISO
386088000,Collection of induced sputum,PROC
186748004,"Infections, Parvovirus",DISO
371127003,Obstructive sinusitis,DISO
233613009,Fungal pneumonia,DISO
80954004,Respiratory Depression,DISO
404156009,Leukemic infiltration of skin,DISO
36971009,Sinusitis,DISO
10633031000119101,cellulitis of left ankle,DISO
400200009,Ingrowing toenail,DISO
363162000,Arthropathy associated with infection,DISO
167222005,Urine screening abnormal,DISO
229844004,Foot Deformities,DISO
25763004,Skin of anterior surface of lower leg,ANAT
70733008,Limitation of joint movement,DISO
298222004,Active range of joint movement reduced,DISO
298223009,Passive range of joint movement reduced,DISO
47471008,Popliteal lymph node group,ANAT
84219008,Common iliac lymph node,ANAT
128235003,Disorder of intra-abdominal lymph nodes,DISO
89164003,Mass in breast,DISO
1571000087109,Ultrasonography of bilateral breasts,PROC
267039000,Ankle edema (finding),DISO
237055002,Polycystic Ovary Syndrome,DISO
62403005,Glucose-6-phosphate dehydrogenase deficiency anemia,DISO
23141003,Gasping for breath,DISO
286369003,Unable to speak (finding),DISO
277910004,Brown sputum,DISO
39035006,Atypical squamous cells of uncertain significance,ANAT
90226004,"Cytopathology procedure, preparation of smear, genital source",PROC
88594005,Herpes simplex infection,DISO
53277000,Vulvovaginitis,DISO
65636009,Keratoconus,DISO
2655002,chlorpheniramine maleate / hydrocodone bitartrate / pseudoephedrine hydrochloride Oral Solution [Hydrocod CP and Pseud],CHEM
12188008,Parainfluenza,DISO
122442008,Detection of virus (procedure),PROC
30662005,Immunofluorescence assay,PROC
15538001,Bony labyrinth structure,ANAT
431676002,CT venography with contrast,PROC
1149222004,Overdose,DISO
706876006,Suspicion,PHYS
76612001,Thrombophilia,DISO
1119295002,Unilateral right sided headache,DISO
65978000,Injury of chest wall,DISO
64109004,Costal chondritis,DISO
4996001,Hypophosphatemia,DISO
428488008,Placement of stent in anterior descending branch of left coronary artery,PROC
108294005,Nuclear medicine diagnostic procedure on cardiovascular system,PROC
11857701000119100,Rupture of left Achilles tendon,DISO
123642008,Right coronary artery occlusion,DISO
309633003,Prescription dose change,PROC
304505006,Recommendation regarding functional activity,PROC
32390006,Panhypopituitarism,DISO
300210001,No response to sound,DISO
284135007,Able to move all four limbs,DISO
235036003,Tongue biting,DISO
275928001,Drugs - partial non-compliance,DISO
112077003,Spatial disorientation,DISO
28442001,Polyuria,DISO
74107003,Acromegaly,DISO
10611004,External beam radiation therapy protons,PROC
661005,Jaw region structure,ANAT
249752003,Large hand,DISO
249796003,"Large, broad feet",DISO
5113004,T4 free measurement,PROC
122350003,Influenza virus B antigen assay,PROC
122489005,Urinary tract,ANAT
386584007,Adrenal cortical hypofunction,DISO
50043002,Respiration Disorders,DISO
413585005,Aspiration into respiratory tract,DISO
225606002,Abnormal movement,DISO
130981004,Abnormal steroid hormone,DISO
56329008,Pituitary Gland,ANAT
162031009,Dyspepsia,DISO
247917007,Catatonia,DISO
191667009,Paranoia,DISO
60032008,Unable to concentrate,DISO
410353007,Safety case management,PROC
225411005,Levels of observation,PROC
192007009,Short-sleeper,DISO
247753000,Loss of interest,DISO
280427006,Psychotic symptom present,DISO
225452001,Paranoid delusion,DISO
45150006,"Hallucinations, Auditory",DISO
733819000,Improved mood,DISO
279315008,Psychotic symptom finding,DISO
385337002,Finding related to ability to comprehend,DISO
85614001,Milieu Therapy,PROC
69322001,Psychotic Disorders,DISO
46206005,Mood Disorders,DISO
87915002,Married (finding),DISO
20481000,Forecast of outcome,PROC
705024000,On psychotropic medication,DISO
26516009,Severe mood disorder with psychotic features,DISO
53057004,Hand pain,DISO
398010007,Prosthetic arthroplasty of hip (procedure),PROC
770606008,Total replacement of left hip joint,PROC
274230000,War injury,DISO
249786007,Short leg,DISO
248621004,Transmitted sounds,DISO
35549004,Upper back,ANAT
216631000119102,Stent in circumflex branch of left coronary artery,DISO
3855007,Pancreatic Diseases,DISO
54586004,Lower abdominal pain,DISO
182977008,Triple therapy Helicobacter pylori,PROC
5972002,Urinary hesitation,DISO
409673008,Alanine aminotransferase above reference range,DISO
14534009,Splenic vein thrombosis,DISO
63901009,Pain in testicle,DISO
85828009,Autoimmune Diseases,DISO
62988009,Grey Turner's sign,DISO
247602005,Memory function normal,DISO
1197658008,Spider nevus,DISO
371401008,Structure of parenchyma of pancreas,ANAT
35819009,Structure of splenic vein,ANAT
450819000,On nothing by mouth status,DISO
14152002,Intravenous infusion procedures,PROC
48635004,Fine needle aspiration biopsy,PROC
55937004,"Carcinoma, Neuroendocrine",DISO
104935006,"Sodium measurement, urine",PROC
365853002,Imaging finding,DISO
91394001,Structure of retroperitoneal lymph node,ANAT
371883000,Outpatient procedure,PROC
725155003,Wound of abdomen,DISO
438597000,Exploration of penetrating wound of abdomen,PROC
404205006,Removal of mesh from wound,PROC
38615002,Excision of subfascial abdominal wall tumor,PROC
122465003,Reconstructive Surgical Procedures,PROC
197928006,Chronic urinary tract infection,DISO
165474009,Microcytosis,DISO
13091001,Dilatation and Curettage,PROC
761979009,Structure of first metatarsal bone of right foot,ANAT
415692008,Bunion,DISO
265250008,Reduction plasty of bilateral breasts,PROC
52781008,Congenital Dysplasia Of The Hip,DISO
432370003,Computed tomography of abdomen and pelvis with contrast,PROC
16457501000119102,CT of abdomen and pelvis without contrast,PROC
52515009,Hernia of abdominal cavity,DISO
225398001,Neurologic Examination,PROC
397578001,Device in situ,DISO
703968003,Monitoring of fluid output from drain,PROC
288854000,Unable to drink,DISO
161941007,Rest Dyspnea,DISO
762898005,Swelling of bilateral lower limbs,DISO
8769003,Abnormal urine odor,DISO
365417009,QT interval - finding,DISO
53950000,Respiratory Therapy,PROC
86341008,Vascular insufficiency,DISO
398909004,Rosacea,DISO
58759008,Intertrigo,DISO
43075005,Partial resection of colon,PROC
5431005,Percutaneous Transluminal Angioplasty,PROC
5609005,Atrial standstill,DISO
29596007,Hypercapnia,DISO
248599002,Copious sputum,DISO
609585002,Sundowning,DISO
35650009,Thyroid Function Tests,PROC
91609006,Mandible,ANAT
183446009,Admission to cardiac intensive care unit,PROC
243142003,Dual pressure spontaneous ventilation support,PROC
363402007,Malignant neoplasm of esophagus,DISO
698861005,Intractable nausea and vomiting,DISO
40835002,Coffee ground vomiting,DISO
1204374004,Structure of right half of pelvis,ANAT
78459008,Double incontinence,DISO
838352004,Esophageal adenocarcinoma stage 0,DISO
68689009,Bifurcation (procedure),PROC
315025001,Refractory angina,DISO
414024009,Coronary Artery Disease,DISO
300233000,Finding of dentition,DISO
440220007,Generalized abdominal tenderness,DISO
66931009,Hypercalcemia,DISO
423144007,Multifactorial encephalopathy,DISO
274770006,Alkaline phosphatase raised,DISO
306694006,Discharge to nursing home,PROC
87691000119105,Comfort care only status,DISO
47709007,Humoral hypercalcemia of malignancy (disorder),DISO
735935009,Chronic pain due to malignant neoplastic disease,DISO
284181007,Incision and drainage of abscess,PROC
248290002,Developmental delay,DISO
13802001,Abscess of axilla,DISO
271760008,pustule,DISO
403194002,Solar Erythema,DISO
20437008,Structure of left axillary region,ANAT
110359009,Intellectual Disability,DISO
19654004,Structure of right axillary region,ANAT
48075008,Integumentary system,ANAT
16514006,Moist skin,DISO
31928004,Abscess of skin AND/OR subcutaneous tissue,DISO
422543003,Axilla,ANAT
371041009,Embolic Stroke,DISO
422375001,Stage III Colon Cancer,DISO
373402008,Blood/lymphatic vessel invasion by tumor present (breast),PHEN
369732007,Venous (large vessel) invasion by tumor present,DISO
369731000,Perineural invasion by tumor present,DISO
237783006,Adrenal mass,DISO
236583003,Failed renal transplant,DISO
55464009,"Lupus Erythematosus, Systemic",DISO
363500001,Multiple malignancy,DISO
87683000,Left handed (finding),DISO
282681005,Difficulty reaching,DISO
80581009,Upper abdomen structure,ANAT
365738002,Lithium level - finding,DISO
719232003,Difficulty walking,DISO
307578000,Cutting own wrists,DISO
284759005,Stabbing self,DISO
366565002,Flexor plantar response finding,DISO
165171009,Initial psychiatric evaluation,PROC
106136008,Memory observations,DISO
26972005,Cortex of frontal lobe,ANAT
61878005,Structure of subarachnoid cistern,ANAT
86117002,Internal carotid artery structure,ANAT
247592009,Poor short-term memory,DISO
73668004,"Calcium measurement, urine",PROC
15771004,Diabetes Insipidus,DISO
268514004,On lithium,DISO
307808008,Neuropsychological Tests,PROC
27550009,Vascular Diseases,DISO
66999008,Hyperparathyroidism,DISO
111395007,Nephrogenic Diabetes Insipidus,DISO
15639641000119109,left hand weakness,DISO
365761000,Finding of sodium level,PHEN
294475007,Allergy to vancomycin,DISO
76571007,Septic Shock,DISO
75053002,Mucocutaneous Lymph Node Syndrome,DISO
77957000,Intermittent fever (finding),DISO
64131007,Inferior vena cava structure,ANAT
74400008,Appendicitis,DISO
360972004,Intestinal wall structure,ANAT
82849001,Retroperitoneal Space,ANAT
24882007,Medical consultation on hospital inpatient,PROC
90739004,Thyrotoxicosis,DISO
274801003,Examination of thyroid gland,PROC
276177000,Endocrine exophthalmos,DISO
89893000,Von Graefe sign,DISO
302073009,Tenderness of thyroid,DISO
763940008,Radionuclide imaging of thyroid using iodine radioisotope,PROC
104972000,Thyroid stimulating immunoglobulins measurement,PROC
104973005,Thyrotropin binding inhibitory immunoglobulins measurement,PROC
15280003,Decreased bowel sounds,DISO
395771000119107,CT of pelvis without contrast,PROC
243986007,Structure of perirenal region,ANAT
734746007,Structure of right iliac vessel,ANAT
361014003,Epiphysis of pubis,ANAT
445512009,Calcification of coronary artery,DISO
16014003,"Bile Ducts, Extrahepatic",ANAT
84820005,Fascia,ANAT
127144009,Mesenteric lymphadenopathy,DISO
822992007,Structure of wall of abdominal proper segment of trunk,ANAT
41216001,Prostate,ANAT
396232000,"Hernia, Inguinal",DISO
416981004,Retrolisthesis,DISO
34486009,Hyperthyroidism,DISO
50495000,Morbilliform rash,DISO
8635005,Alcohol Withdrawal Delirium,DISO
129128006,Infection of kidney,DISO
175901007,Live donor renal transplant,PROC
180325003,Electric Countershock,PROC
10749961000119104,Occlusion of aortoiliac artery,DISO
43752006,Enterocolitis,DISO
70948008,Transplanted kidney,ANAT
246980005,Scleral injection,DISO
55678000,Structure of spinous process of vertebra,ANAT
699604008,Structure of paracolic region,ANAT
429430001,Diverticulosis of sigmoid colon,DISO
197820003,Pyelectasia,DISO
2841007,Structure of renal artery,ANAT
236587002,Transplant glomerulopathy,DISO
70189005,Viral pericarditis,DISO
309849004,Pericardiocentesis,PROC
233956002,Aortoiliac atherosclerosis,DISO
1208807009,Cat allergy (disorder),DISO
1255839005,Intravenous injection of tissue plasminogen activator,PROC
1172566008,Insertion of central venous catheter,PROC
134328007,Lipoma,DISO
44991000119100,Abnormal uterine bleeding,DISO
10678751000119101,Localized swelling of left lower limb,DISO
250952007,Hyperkinetic right ventricular wall,PHEN
69559004,Retroperitoneal mass,DISO
396347007,Umbilical hernia,DISO
44946007,Repair of umbilical hernia,PROC
271661003,Heart sounds exaggerated,DISO
271951008,Weepiness,DISO
170303002,Right lateral part of neck,ANAT
405425001,Catheterization of internal jugular vein,PROC
24848001,Pelvic echography,PROC
95315005,Uterine Fibroids,DISO
2739003,Ochraethes z-littera,LIVB
56739004,Cervical canal structure,ANAT
289847001,Normal ovary,DISO
250346004,Fibrinogen assay,PROC
43810009,Thrombectomy,PROC
84200003,Pulmonary Arteriogram,PROC
782966009,Structure of artery of pulmonary circulation,ANAT
16754891000119106,Abnormal uterine bleeding due to uterine fibroid,DISO
713566001,Loss of interest,DISO
386637004,Obstetric procedure,PROC
12658000,Gynecologic Surgical Procedures,PROC
236887006,Laparoscopic hysterectomy,PROC
14059008,Pelvic lymphadenectomy,PROC
386802000,Endometrial biopsy,PROC
50796003,Cervical biopsy (procedure),PROC
52889002,Endocervical curettage,PROC
233545006,Hysteroscopy,PROC
68688001,Curettage procedure,PROC
21829004,Blood vessel finding,DISO
245487005,Posterior wall of uterus,ANAT
1260086007,Endometrial Endometrioid Adenocarcinoma,DISO
54102005,Tumor grade G1,DISO
83607001,Gynecological examination,PROC
442076002,Early satiety,DISO
365921005,Weight change finding,DISO
271939006,Vaginal Discharge,DISO
90275003,Behaviorial Habits,ACTI
84027009,"Anemia, Pernicious",DISO
197480006,Anxiety Disorders,DISO
276477006,Menopause finding,DISO
76742009,Postmenopausal bleeding,DISO
266717002,Hormone replacement therapy,PROC
289906003,Female genital tract problem,DISO
127882003,Female genitalia,ANAT
385951007,Incision care,PROC
102835006,Difficulty passing urine,DISO
90599004,Pad Mass,DISO
95668009,Facial Pain,DISO
19824006,Infection of skin and/or subcutaneous tissue,DISO
201101007,Actinic keratosis,DISO
763817008,Structure of left temporal bone,ANAT
112633009,Surgical wound,DISO
41695006,Scalp structure,ANAT
293965006,Allergy to atenolol,DISO
8510008,Reduced mobility,DISO
248602007,No sputum,DISO
19685008,Stasis,DISO
37291000,Eventration,DISO
416398005,Structure of right hemidiaphragm,ANAT
24736005,Soft tissues of orbit,ANAT
71836000,Nasopharynx,ANAT
89010004,Rhabdomyolysis,DISO
11857901000119102,Right patellar tendon rupture,DISO
304322007,No knee movement,DISO
12891006,Application of knee immobilizer,PROC
30832001,Traumatic rupture of patellar tendon,DISO
178158006,Repair of patellar tendon,PROC
304981009,Recommendation regarding contacting someone,PROC
112697007,Operation on musculoskeletal system,PROC
300635000,Unable to drive a car,DISO
18557009,Closure by suture,PROC
225116006,Irrigation of wound,PROC
72352009,Bicuspid aortic valve,DISO
153951000119103,Acute on chronic combined systolic and diastolic heart failure,DISO
426300009,Tachycardia-induced cardiomyopathy,DISO
365760004,Finding of potassium level,DISO
386619000,Low sodium diet,PROC
708255002,First line treatment,PROC
10678711000119102,Localized swelling of left lower leg,DISO
443493003,"Malignant melanoma, metastatic",DISO
234262008,Excision of axillary lymph nodes group,PROC
76334006,Immunotherapy,PROC
13200003,Peptic Ulcer,DISO
444827008,Erythema,DISO
95322002,Edematous skin,DISO
767173003,Structure of left femoral vein,ANAT
397363009,Common femoral vein,ANAT
767174009,Structure of right femoral vein,ANAT
272580008,Semi-recumbent position,CONC
274664007,Chest pain on breathing,DISO
285355007,Blood blister,DISO
72768000,Erythematous plaque,DISO
2142002,Nodular melanoma,DISO
395716005,Lymphatic (small vessel) invasion by tumor absent,PHEN
370051000,Perineural invasion by tumor absent,DISO
787439005,Wide excision,PROC
396487001,Sentinel Lymph Node Biopsy,PROC
15425007,Serous layer of peritoneum,ANAT
94243009,CNS metastases,DISO
10680591000119107,Nodule of skin of left upper limb,DISO
447096000,Hematoma of abdominal wall,DISO
110465008,Clinical Trials,PROC
863927004,Liver function test above reference range,DISO
160592001,Alcohol intake above recommended sensible limits,DISO
443798008,Inflammation of joint of shoulder region,DISO
718539004,Rotator Cuff Injuries,DISO
8079007,Structure of radial nerve,ANAT
44695005,Muscular paralysis,DISO
82971005,Impaired mobility,DISO
247453004,Discharge from skin ulcer,DISO
422840005,Mass lesion of brain,DISO
166626008,Serum alkaline phosphatase within reference range,DISO
870387009,Immune checkpoint inhibitor therapy,PROC
108365000,"Skin Diseases, Infectious",DISO
95880003,Soft Tissue Infection,DISO
274667000,Jaw pain,DISO
304534000,Crying,ACTI
23056005,Sciatica,DISO
300895004,Anxiety attack,DISO
443682009,Total replacement of right knee joint,PROC
62378004,Cervical spinal nerve,ANAT
52433000,Structure of proximal portion of circumflex branch of left coronary artery,ANAT
6511003,Structure of distal portion of circumflex branch of left coronary artery,ANAT
43026009,Restenosis,DISO
868227005,Coronary artery bypass grafting using radial artery graft,PROC
41796003,Anastomosis,DISO
448094004,Venous access patent,DISO
165027008,Lung volume test normal,DISO
371807002,Atypical angina,DISO
128294001,Chronic inflammatory disorder,DISO
32911000,Homelessness,DISO
167609007,Feces color: green,DISO
38276004,Multiple symptoms,DISO
13601005,Paranoid Personality Disorder,DISO
1539003,Acquired trigger finger,DISO
386138005,Stented coronary artery (finding),DISO
409966000,Acute diarrhea,DISO
243221009,Rehydration,PROC
38226001,Bland diet,DISO
300381009,Frequent defecation,PHYS
78420004,Viral enteritis,DISO
445319001,Insertion of vagal nerve stimulator,PROC
61372001,Aggressive behavior,ACTI
277843001,Problem Behavior,DISO
32834005,Brief loss of consciousness,DISO
23406007,Fracture of upper limb,DISO
95851007,Orbital Fractures,DISO
20885004,Repair of orbit proper,PROC
12184005,Visual field defects,DISO
87970004,Near Drowning,DISO
397117006,Amputation of lower limb,PROC
118940003,nervous system disorder,DISO
842009,Consanguinity (genetic finding),DISO
86684002,Slow respiration,DISO
816116009,Amputated left lower limb below knee,DISO
32962002,CT of abdomen with contrast,PROC
125285008,Multiple diverticula,DISO
28626004,Colovesical Fistula,DISO
31758001,Post-ictal state,DISO
266071000,Intestinal infectious disease (disorder),DISO
789709006,"Parenteral Nutrition, Total",PROC
301179007,Difficult venous access,DISO
10888001,Liquid diet,PROC
305773008,Seen by hospital-based dietitian,DISO
444658006,Nonsustained Ventricular Tachycardia,DISO
186431008,Clostridium difficile infection,DISO
3041000,Repair of stomach,PROC
275230005,Repair of duodenum,PROC
6025007,Laparoscopic appendectomy,PROC
21306003,Jejunum,ANAT
35346007,Structure of transverse mesocolon,ANAT
71641006,Structure of suspensory muscle of duodenum,ANAT
359603000,Repair of jejunostomy,PROC
1268765001,Vascular structure of left kidney,ANAT
73994005,Emergency operation,PROC
429377005,Excision of lamina of lumbar vertebra,PROC
63332003,History and physical examination,DISO
191736004,Obsessive-Compulsive Disorder,DISO
709504001,Fusion of thoracic spine,PROC
65935005,Repair of stress incontinence by suprapubic sling,PROC
82035006,Resection of polyp,PROC
95320005,Dermatologic disorders,DISO
122496007,Lumbar spine structure,ANAT
244023005,Cutaneous Receptive Fields,ANAT
413532003,Anemia due to blood loss,DISO
282967005,Does sit,DISO
91939003,Allergy to sulfonamide,DISO
294532003,Allergy to cephalosporin,DISO
294471003,Allergy to clarithromycin,DISO
173747005,Connection of stomach to transposed jejunum,PROC
16453004,Operation on stomach,PROC
83911000119104,Morbid obesity,DISO
301331008,Finding of body mass index,DISO
388970003,Weight maintenance consultation,PROC
160660005,Patient-initiated diet,PROC
388962008,Weight maintenance regimen,PROC
289256000,Mother delivered,DISO
224994002,Excessive body weight gain,DISO
267023007,Hyperphagia,DISO
162551004,Irregular meal times,DISO
40979000,Lack of physical exercise,DISO
72366004,Eating Disorders,DISO
78004001,Bulimia Nervosa,DISO
280985006,Abuse of diuretics,DISO
280982009,Abuse of laxatives,DISO
1162387003,Binge eating behavior,DISO
166848004,Serum triglycerides increased,DISO
67198005,Paroxysmal supraventricular tachycardia,DISO
40055000,Chronic sinusitis,DISO
105377009,Ultrasonography of liver,PROC
77543007,Tubal Ligation,PROC
16462121000119108,"CT angiography of thorax, abdomen and pelvis with contrast",PROC
396285007,Bronchopneumonia,DISO
236085004,Digestive System Anastomotic Leakage,DISO
398228004,Anesthesia consultation,PROC
430715008,Bariatric Surgery,PROC
225365006,Care regime,PROC
62834003,Upper Gastrointestinal Tract,ANAT
450352001,Insertion of tube into jejunum,PROC
77248004,Infection Control,PROC
284352003,Obesity diet education,PROC
109989006,Multiple Myeloma,DISO
89679009,Mesentery,ANAT
418130002,Proctocolitis,DISO
441684001,x-ray: lytic bone lesion,DISO
310651003,Bone structure of proximal femur,ANAT
27635008,Ache,DISO
253185002,"Arnold-Chiari Malformation, Type I",DISO
1086791000119100,Erosive gastritis,DISO
239426007,Reconstruction of anterior cruciate ligament of knee joint,PROC
247910009,Fidgeting,DISO
1187638005,Enteritis of intestine,DISO
39579001,anaphylaxis,DISO
1162576007,Multiple Myeloma,DISO
445535007,Witnessed syncope,DISO
288971000,Does expectorate,DISO
706872008,Victim of elder abuse,DISO
55075001,Bleeding ulcer,DISO
102538003,Recumbent body position,CONC
44031002,"Confusion, Post-Ictal",DISO
249481003,Insufficient fluid intake - finding,DISO
248229009,Vasovagal symptom,DISO
164885009,EKG: atrial ectopics,DISO
14769009,Tilt-Table Test,PROC
294872001,Allergy to heparin,DISO
473034005,Complication associated with dialysis catheter,DISO
438342006,Replacement of peritoneal dialysis catheter,PROC
443264000,Arteriovenous fistula of right upper extremity,DISO
1230010003,Endovascular Procedures,PROC
95549001,Retroperitoneal Hemorrhage,DISO
708531006,Obstructive lesion,DISO
46737006,Normocytic normochromic anemia,DISO
3258003,Cerebral Angiography,PROC
46669005,Right handed,PHYS
280376004,Posterior fossa meninges,ANAT
61962009,Midbrain structure,ANAT
162274004,Visual symptoms,DISO
300228004,Hearing problem,DISO
288853006,Able to drink,DISO
363354003,Cervix carcinoma,DISO
421096000,Full to confrontation visual fields,DISO
298324000,Finger-nose test normal,DISO
51691006,Structure of superior cerebellar artery,ANAT
410155007,Occupational therapy assessment,PROC
21147007,Closure by clip (procedure),PROC
50415004,Moderate pain,DISO
58214004,Schizophrenia,DISO
473150004,Not on psychotropic medication,DISO
225450009,Homicidal thoughts,DISO
32941000119104,Ingestion of toxic substance,DISO
59614000,Fecal occult blood: positive,DISO
235709008,Terminal Ileitis,DISO
61564002,Typhlitis,DISO
85210000,Structure of intramural part of myometrium,ANAT
249512003,Desire for stool finding,DISO
278860009,Chronic low back pain,DISO
198130006,Pelvic Inflammatory Disease,DISO
74732009,Mental disorders,DISO
53972003,Added respiratory sounds,DISO
367893000,Structure of left lateral border of body of sternum,ANAT
66579008,Peritoneal Diseases,DISO
52457000,Ileitis,DISO
25374005,Gastroenteritis,DISO
85189001,Acute appendicitis NOS (disorder),DISO
289164001,Finding of fluid intake,DISO
44730006,Uremia,DISO
102912007,Fear of death,DISO
48079002,Disturbance in mood,DISO
81548002,Elevated mood,DISO
73917004,Hallucinosis,DISO
307052004,Illicit drug use (finding),DISO
704198001,Denies alcohol use,DISO
248062006,Self-Injurious Behavior,ACTI
424959007,Foreign body of neck,DISO
66308002,Humeral Fractures,DISO
51746009,Normal behavior,ACTI
30819006,Dysphoric mood,DISO
2073000,Delusions,DISO
41189006,Ideas of reference,DISO
62458008,Has religious belief,DISO
247632002,Preoccupation (finding),DISO
247701008,Abnormal perception,DISO
113024001,"Assessment and interpretation of higher cerebral function, cognitive testing",PROC
3661000087102,Plain X-ray of left humerus,PROC
73737008,"Fracture, spiral",DISO
