cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.3615, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.1075, 'grad_norm': 2.269197463989258, 'learning_rate': 1.1135197749462189e-05, 'epoch': 2.69}
{'loss': 0.2167, 'grad_norm': 4.0238037109375, 'learning_rate': 1.1118649677312594e-05, 'epoch': 2.69}
{'loss': 0.1904, 'grad_norm': 3.9328203201293945, 'learning_rate': 1.1102101605163e-05, 'epoch': 2.7}
{'loss': 0.1404, 'grad_norm': 2.8540196418762207, 'learning_rate': 1.1085553533013404e-05, 'epoch': 2.7}
{'loss': 0.1613, 'grad_norm': 0.7493641972541809, 'learning_rate': 1.106900546086381e-05, 'epoch': 2.71}
{'eval_loss': 0.24372169375419617, 'eval_accuracy': 0.9237513485587516, 'eval_precision': 0.6900491260139381, 'eval_recall': 0.7605137245026442, 'eval_f1': 0.723569931117101, 'eval_runtime': 6.329, 'eval_samples_per_second': 641.651, 'eval_steps_per_second': 80.266, 'epoch': 2.71}
{'loss': 0.1548, 'grad_norm': 1.7071176767349243, 'learning_rate': 1.1052457388714214e-05, 'epoch': 2.71}
{'loss': 0.1219, 'grad_norm': 2.2340409755706787, 'learning_rate': 1.1035909316564622e-05, 'epoch': 2.72}
{'loss': 0.1455, 'grad_norm': 3.851454257965088, 'learning_rate': 1.1019361244415026e-05, 'epoch': 2.72}
{'loss': 0.2197, 'grad_norm': 2.998972177505493, 'learning_rate': 1.1002813172265432e-05, 'epoch': 2.73}
{'loss': 0.1513, 'grad_norm': 4.050214767456055, 'learning_rate': 1.0986265100115838e-05, 'epoch': 2.73}
{'loss': 0.1645, 'grad_norm': 1.811356782913208, 'learning_rate': 1.0969717027966242e-05, 'epoch': 2.74}
{'loss': 0.1143, 'grad_norm': 2.1084136962890625, 'learning_rate': 1.0953168955816648e-05, 'epoch': 2.74}
{'loss': 0.1903, 'grad_norm': 1.7710713148117065, 'learning_rate': 1.0936620883667052e-05, 'epoch': 2.75}
{'loss': 0.2168, 'grad_norm': 3.850670337677002, 'learning_rate': 1.092007281151746e-05, 'epoch': 2.75}
{'loss': 0.1548, 'grad_norm': 2.8726096153259277, 'learning_rate': 1.0903524739367865e-05, 'epoch': 2.76}
{'eval_loss': 0.23912374675273895, 'eval_accuracy': 0.9279299813101153, 'eval_precision': 0.7326956959476466, 'eval_recall': 0.7330647192143037, 'eval_f1': 0.7328801611278952, 'eval_runtime': 6.314, 'eval_samples_per_second': 643.174, 'eval_steps_per_second': 80.456, 'epoch': 2.76}
{'loss': 0.1616, 'grad_norm': 4.941621780395508, 'learning_rate': 1.088697666721827e-05, 'epoch': 2.76}
{'loss': 0.1517, 'grad_norm': 3.068448543548584, 'learning_rate': 1.0870428595068676e-05, 'epoch': 2.77}
{'loss': 0.0886, 'grad_norm': 2.2470529079437256, 'learning_rate': 1.085388052291908e-05, 'epoch': 2.77}
{'loss': 0.1824, 'grad_norm': 0.7933129668235779, 'learning_rate': 1.0837332450769487e-05, 'epoch': 2.78}
{'loss': 0.1255, 'grad_norm': 3.9784138202667236, 'learning_rate': 1.0820784378619891e-05, 'epoch': 2.78}
{'loss': 0.1634, 'grad_norm': 2.773209810256958, 'learning_rate': 1.0804236306470297e-05, 'epoch': 2.79}
{'loss': 0.1464, 'grad_norm': 3.3960039615631104, 'learning_rate': 1.0787688234320703e-05, 'epoch': 2.79}
{'loss': 0.1211, 'grad_norm': 3.618885040283203, 'learning_rate': 1.0771140162171107e-05, 'epoch': 2.8}
{'loss': 0.161, 'grad_norm': 3.142880439758301, 'learning_rate': 1.0754592090021513e-05, 'epoch': 2.8}
{'loss': 0.1487, 'grad_norm': 4.7124128341674805, 'learning_rate': 1.0738044017871917e-05, 'epoch': 2.81}
{'eval_loss': 0.2415442019701004, 'eval_accuracy': 0.9257115071948459, 'eval_precision': 0.7022268858575259, 'eval_recall': 0.7583732057416268, 'eval_f1': 0.7292208971487378, 'eval_runtime': 6.2914, 'eval_samples_per_second': 645.486, 'eval_steps_per_second': 80.745, 'epoch': 2.81}
{'loss': 0.1373, 'grad_norm': 5.1186137199401855, 'learning_rate': 1.0721495945722325e-05, 'epoch': 2.81}
{'loss': 0.1021, 'grad_norm': 1.899095892906189, 'learning_rate': 1.0704947873572729e-05, 'epoch': 2.82}
{'loss': 0.1225, 'grad_norm': 4.91128396987915, 'learning_rate': 1.0688399801423135e-05, 'epoch': 2.82}
{'loss': 0.1374, 'grad_norm': 2.844104051589966, 'learning_rate': 1.067185172927354e-05, 'epoch': 2.83}
{'loss': 0.1433, 'grad_norm': 5.361635208129883, 'learning_rate': 1.0655303657123945e-05, 'epoch': 2.83}
{'loss': 0.1358, 'grad_norm': 4.1868896484375, 'learning_rate': 1.0638755584974353e-05, 'epoch': 2.84}
{'loss': 0.1991, 'grad_norm': 3.6749086380004883, 'learning_rate': 1.0622207512824757e-05, 'epoch': 2.84}
{'loss': 0.1404, 'grad_norm': 3.1435585021972656, 'learning_rate': 1.0605659440675163e-05, 'epoch': 2.85}
{'loss': 0.153, 'grad_norm': 4.970432758331299, 'learning_rate': 1.0589111368525568e-05, 'epoch': 2.85}
{'loss': 0.1063, 'grad_norm': 1.3017263412475586, 'learning_rate': 1.0572563296375973e-05, 'epoch': 2.86}
{'eval_loss': 0.2589316666126251, 'eval_accuracy': 0.917308656607558, 'eval_precision': 0.6500846740050804, 'eval_recall': 0.7733568370687485, 'eval_f1': 0.7063829787234042, 'eval_runtime': 6.3296, 'eval_samples_per_second': 641.589, 'eval_steps_per_second': 80.258, 'epoch': 2.86}
{'loss': 0.1676, 'grad_norm': 2.940147876739502, 'learning_rate': 1.0556015224226378e-05, 'epoch': 2.86}
{'loss': 0.1938, 'grad_norm': 2.088124990463257, 'learning_rate': 1.0539467152076783e-05, 'epoch': 2.87}
{'loss': 0.085, 'grad_norm': 0.9794638752937317, 'learning_rate': 1.052291907992719e-05, 'epoch': 2.87}
{'loss': 0.1307, 'grad_norm': 3.8929245471954346, 'learning_rate': 1.0506371007777594e-05, 'epoch': 2.88}
{'loss': 0.1887, 'grad_norm': 4.625165939331055, 'learning_rate': 1.0489822935628e-05, 'epoch': 2.88}
{'loss': 0.1418, 'grad_norm': 3.0195114612579346, 'learning_rate': 1.0473274863478406e-05, 'epoch': 2.89}
{'loss': 0.1419, 'grad_norm': 2.1857452392578125, 'learning_rate': 1.045672679132881e-05, 'epoch': 2.89}
{'loss': 0.1919, 'grad_norm': 3.4029946327209473, 'learning_rate': 1.0440178719179218e-05, 'epoch': 2.9}
{'loss': 0.1814, 'grad_norm': 3.1600828170776367, 'learning_rate': 1.0423630647029622e-05, 'epoch': 2.9}
{'loss': 0.1031, 'grad_norm': 2.880594491958618, 'learning_rate': 1.0407082574880028e-05, 'epoch': 2.9}
{'eval_loss': 0.24148234724998474, 'eval_accuracy': 0.9272765950980839, 'eval_precision': 0.7144054604239013, 'eval_recall': 0.7511961722488039, 'eval_f1': 0.7323390413060823, 'eval_runtime': 6.5053, 'eval_samples_per_second': 624.261, 'eval_steps_per_second': 78.09, 'epoch': 2.9}
{'loss': 0.1238, 'grad_norm': 2.4499542713165283, 'learning_rate': 1.0390534502730434e-05, 'epoch': 2.91}
{'loss': 0.1392, 'grad_norm': 3.570159435272217, 'learning_rate': 1.0373986430580838e-05, 'epoch': 2.91}
{'loss': 0.1651, 'grad_norm': 2.1658363342285156, 'learning_rate': 1.0357438358431244e-05, 'epoch': 2.92}
{'loss': 0.3277, 'grad_norm': 14.652209281921387, 'learning_rate': 1.0340890286281648e-05, 'epoch': 2.92}
{'loss': 0.1133, 'grad_norm': 0.9979071021080017, 'learning_rate': 1.0324342214132055e-05, 'epoch': 2.93}
{'loss': 0.1196, 'grad_norm': 3.7687504291534424, 'learning_rate': 1.030779414198246e-05, 'epoch': 2.93}
{'loss': 0.1095, 'grad_norm': 4.675617694854736, 'learning_rate': 1.0291246069832865e-05, 'epoch': 2.94}
{'loss': 0.1288, 'grad_norm': 2.7302451133728027, 'learning_rate': 1.0274697997683271e-05, 'epoch': 2.94}
{'loss': 0.2288, 'grad_norm': 3.8863885402679443, 'learning_rate': 1.0258149925533675e-05, 'epoch': 2.95}
{'loss': 0.2135, 'grad_norm': 3.4860973358154297, 'learning_rate': 1.0241601853384083e-05, 'epoch': 2.95}
{'eval_loss': 0.24326293170452118, 'eval_accuracy': 0.9270942547598425, 'eval_precision': 0.7184080798364795, 'eval_recall': 0.7523293880634601, 'eval_f1': 0.734977550894889, 'eval_runtime': 6.335, 'eval_samples_per_second': 641.039, 'eval_steps_per_second': 80.189, 'epoch': 2.95}
{'loss': 0.1386, 'grad_norm': 1.051482915878296, 'learning_rate': 1.0225053781234486e-05, 'epoch': 2.96}
{'loss': 0.0863, 'grad_norm': 2.851886510848999, 'learning_rate': 1.0208505709084893e-05, 'epoch': 2.96}
{'loss': 0.1626, 'grad_norm': 4.743288040161133, 'learning_rate': 1.0191957636935297e-05, 'epoch': 2.97}
{'loss': 0.1658, 'grad_norm': 2.535543203353882, 'learning_rate': 1.0175409564785703e-05, 'epoch': 2.97}
{'loss': 0.1339, 'grad_norm': 3.499185800552368, 'learning_rate': 1.0158861492636109e-05, 'epoch': 2.98}
{'loss': 0.2907, 'grad_norm': 2.6163649559020996, 'learning_rate': 1.0142313420486513e-05, 'epoch': 2.98}
{'loss': 0.1317, 'grad_norm': 2.1741809844970703, 'learning_rate': 1.012576534833692e-05, 'epoch': 2.99}
{'loss': 0.1934, 'grad_norm': 2.529651403427124, 'learning_rate': 1.0109217276187325e-05, 'epoch': 2.99}
{'loss': 0.1302, 'grad_norm': 3.958733558654785, 'learning_rate': 1.009266920403773e-05, 'epoch': 3.0}
{'loss': 0.1146, 'grad_norm': 4.798077583312988, 'learning_rate': 1.0076121131888137e-05, 'epoch': 3.0}
{'eval_loss': 0.2393047958612442, 'eval_accuracy': 0.9277172509155005, 'eval_precision': 0.7115680018905826, 'eval_recall': 0.7582472928733317, 'eval_f1': 0.7341664126790612, 'eval_runtime': 6.3417, 'eval_samples_per_second': 640.367, 'eval_steps_per_second': 80.105, 'epoch': 3.0}
{'loss': 0.1138, 'grad_norm': 4.246666431427002, 'learning_rate': 1.005957305973854e-05, 'epoch': 3.01}
{'loss': 0.0905, 'grad_norm': 4.926927089691162, 'learning_rate': 1.0043024987588947e-05, 'epoch': 3.01}
{'loss': 0.1863, 'grad_norm': 2.21378755569458, 'learning_rate': 1.002647691543935e-05, 'epoch': 3.02}
{'loss': 0.0975, 'grad_norm': 2.719094753265381, 'learning_rate': 1.0009928843289758e-05, 'epoch': 3.02}
{'loss': 0.1614, 'grad_norm': 2.6934027671813965, 'learning_rate': 9.993380771140162e-06, 'epoch': 3.03}
{'loss': 0.1403, 'grad_norm': 4.565792083740234, 'learning_rate': 9.976832698990568e-06, 'epoch': 3.03}
{'loss': 0.095, 'grad_norm': 1.9026601314544678, 'learning_rate': 9.960284626840974e-06, 'epoch': 3.04}
{'loss': 0.1256, 'grad_norm': 9.939017295837402, 'learning_rate': 9.943736554691378e-06, 'epoch': 3.04}
{'loss': 0.1158, 'grad_norm': 0.41899192333221436, 'learning_rate': 9.927188482541786e-06, 'epoch': 3.05}
{'loss': 0.1009, 'grad_norm': 2.586160898208618, 'learning_rate': 9.91064041039219e-06, 'epoch': 3.05}
{'eval_loss': 0.2521204650402069, 'eval_accuracy': 0.9264104784914377, 'eval_precision': 0.706677543409859, 'eval_recall': 0.7635356333417275, 'eval_f1': 0.7340071415602493, 'eval_runtime': 6.3325, 'eval_samples_per_second': 641.297, 'eval_steps_per_second': 80.221, 'epoch': 3.05}
{'loss': 0.1024, 'grad_norm': 3.3868677616119385, 'learning_rate': 9.894092338242596e-06, 'epoch': 3.06}
{'loss': 0.0757, 'grad_norm': 1.9097037315368652, 'learning_rate': 9.877544266093002e-06, 'epoch': 3.06}
{'loss': 0.1273, 'grad_norm': 1.753416657447815, 'learning_rate': 9.860996193943406e-06, 'epoch': 3.07}
{'loss': 0.0868, 'grad_norm': 1.1060748100280762, 'learning_rate': 9.844448121793812e-06, 'epoch': 3.07}
{'loss': 0.1044, 'grad_norm': 1.7604724168777466, 'learning_rate': 9.827900049644216e-06, 'epoch': 3.08}
{'loss': 0.1094, 'grad_norm': 1.4674620628356934, 'learning_rate': 9.811351977494624e-06, 'epoch': 3.08}
{'loss': 0.0864, 'grad_norm': 2.8088364601135254, 'learning_rate': 9.794803905345028e-06, 'epoch': 3.09}
{'loss': 0.1277, 'grad_norm': 2.7016243934631348, 'learning_rate': 9.778255833195434e-06, 'epoch': 3.09}
{'loss': 0.104, 'grad_norm': 2.7084617614746094, 'learning_rate': 9.76170776104584e-06, 'epoch': 3.1}
{'loss': 0.1604, 'grad_norm': 5.609006404876709, 'learning_rate': 9.745159688896244e-06, 'epoch': 3.1}
{'eval_loss': 0.2538580596446991, 'eval_accuracy': 0.9270030845907219, 'eval_precision': 0.709048178613396, 'eval_recall': 0.7597582472928733, 'eval_f1': 0.7335278385606614, 'eval_runtime': 6.3173, 'eval_samples_per_second': 642.837, 'eval_steps_per_second': 80.414, 'epoch': 3.1}
{'loss': 0.2053, 'grad_norm': 1.8114980459213257, 'learning_rate': 9.72861161674665e-06, 'epoch': 3.11}
{'loss': 0.1025, 'grad_norm': 5.309470176696777, 'learning_rate': 9.712063544597055e-06, 'epoch': 3.11}
{'loss': 0.1232, 'grad_norm': 4.82845401763916, 'learning_rate': 9.695515472447461e-06, 'epoch': 3.12}
{'loss': 0.1161, 'grad_norm': 3.2613613605499268, 'learning_rate': 9.678967400297865e-06, 'epoch': 3.12}
{'loss': 0.1194, 'grad_norm': 5.069313049316406, 'learning_rate': 9.662419328148271e-06, 'epoch': 3.13}
{'loss': 0.1526, 'grad_norm': 4.066573143005371, 'learning_rate': 9.645871255998677e-06, 'epoch': 3.13}
{'loss': 0.1653, 'grad_norm': 4.105404853820801, 'learning_rate': 9.629323183849081e-06, 'epoch': 3.14}
{'loss': 0.1115, 'grad_norm': 3.347161293029785, 'learning_rate': 9.612775111699489e-06, 'epoch': 3.14}
{'loss': 0.1072, 'grad_norm': 1.7043229341506958, 'learning_rate': 9.596227039549893e-06, 'epoch': 3.15}
{'loss': 0.1412, 'grad_norm': 3.4313623905181885, 'learning_rate': 9.579678967400299e-06, 'epoch': 3.15}
{'eval_loss': 0.2558491826057434, 'eval_accuracy': 0.9239640789533664, 'eval_precision': 0.6932954545454545, 'eval_recall': 0.7681944094686477, 'eval_f1': 0.7288257078007405, 'eval_runtime': 6.3143, 'eval_samples_per_second': 643.139, 'eval_steps_per_second': 80.452, 'epoch': 3.15}
{'loss': 0.1156, 'grad_norm': 1.092928409576416, 'learning_rate': 9.563130895250705e-06, 'epoch': 3.16}
{'loss': 0.1328, 'grad_norm': 2.602755546569824, 'learning_rate': 9.546582823101109e-06, 'epoch': 3.16}
{'loss': 0.1481, 'grad_norm': 1.6408703327178955, 'learning_rate': 9.530034750951515e-06, 'epoch': 3.17}
{'loss': 0.0956, 'grad_norm': 3.5139224529266357, 'learning_rate': 9.51348667880192e-06, 'epoch': 3.17}
{'loss': 0.1789, 'grad_norm': 3.532345771789551, 'learning_rate': 9.496938606652326e-06, 'epoch': 3.18}
{'loss': 0.1385, 'grad_norm': 6.402116298675537, 'learning_rate': 9.48039053450273e-06, 'epoch': 3.18}
{'loss': 0.1349, 'grad_norm': 4.246349334716797, 'learning_rate': 9.463842462353137e-06, 'epoch': 3.19}
{'loss': 0.0902, 'grad_norm': 3.224252700805664, 'learning_rate': 9.447294390203542e-06, 'epoch': 3.19}
{'loss': 0.1394, 'grad_norm': 1.7321609258651733, 'learning_rate': 9.430746318053947e-06, 'epoch': 3.2}
{'loss': 0.109, 'grad_norm': 2.0507030487060547, 'learning_rate': 9.414198245904352e-06, 'epoch': 3.2}
{'eval_loss': 0.25369229912757874, 'eval_accuracy': 0.9247542204190788, 'eval_precision': 0.7030253854178741, 'eval_recall': 0.7636615462100227, 'eval_f1': 0.7320900476794012, 'eval_runtime': 6.3104, 'eval_samples_per_second': 643.54, 'eval_steps_per_second': 80.502, 'epoch': 3.2}
{'loss': 0.1059, 'grad_norm': 3.1471962928771973, 'learning_rate': 9.397650173754758e-06, 'epoch': 3.21}
{'loss': 0.1163, 'grad_norm': 3.198474645614624, 'learning_rate': 9.381102101605164e-06, 'epoch': 3.21}
{'loss': 0.1313, 'grad_norm': 1.2675228118896484, 'learning_rate': 9.36455402945557e-06, 'epoch': 3.22}
{'loss': 0.1249, 'grad_norm': 5.28783655166626, 'learning_rate': 9.348005957305974e-06, 'epoch': 3.22}
{'loss': 0.1283, 'grad_norm': 3.5294485092163086, 'learning_rate': 9.33145788515638e-06, 'epoch': 3.23}
{'loss': 0.1336, 'grad_norm': 1.6008894443511963, 'learning_rate': 9.314909813006784e-06, 'epoch': 3.23}
{'loss': 0.0697, 'grad_norm': 3.355980634689331, 'learning_rate': 9.298361740857192e-06, 'epoch': 3.23}
{'loss': 0.1072, 'grad_norm': 8.34358024597168, 'learning_rate': 9.281813668707596e-06, 'epoch': 3.24}
{'loss': 0.1188, 'grad_norm': 1.8864606618881226, 'learning_rate': 9.265265596558002e-06, 'epoch': 3.24}
{'loss': 0.0902, 'grad_norm': 3.096078634262085, 'learning_rate': 9.248717524408408e-06, 'epoch': 3.25}
{'eval_loss': 0.25926104187965393, 'eval_accuracy': 0.923386667882269, 'eval_precision': 0.6972571428571429, 'eval_recall': 0.7681944094686477, 'eval_f1': 0.7310088665228852, 'eval_runtime': 6.3351, 'eval_samples_per_second': 641.031, 'eval_steps_per_second': 80.188, 'epoch': 3.25}
{'loss': 0.1189, 'grad_norm': 1.321030616760254, 'learning_rate': 9.232169452258812e-06, 'epoch': 3.25}
{'loss': 0.0721, 'grad_norm': 3.1926186084747314, 'learning_rate': 9.215621380109218e-06, 'epoch': 3.26}
{'loss': 0.1268, 'grad_norm': 5.497379302978516, 'learning_rate': 9.199073307959624e-06, 'epoch': 3.26}
{'loss': 0.0742, 'grad_norm': 1.119075894355774, 'learning_rate': 9.18252523581003e-06, 'epoch': 3.27}
{'loss': 0.1463, 'grad_norm': 4.591681480407715, 'learning_rate': 9.165977163660435e-06, 'epoch': 3.27}
{'loss': 0.1148, 'grad_norm': 6.311673164367676, 'learning_rate': 9.14942909151084e-06, 'epoch': 3.28}
{'loss': 0.1368, 'grad_norm': 3.481570243835449, 'learning_rate': 9.132881019361245e-06, 'epoch': 3.28}
{'loss': 0.1046, 'grad_norm': 5.959228515625, 'learning_rate': 9.11633294721165e-06, 'epoch': 3.29}
{'loss': 0.1332, 'grad_norm': 1.4535655975341797, 'learning_rate': 9.099784875062057e-06, 'epoch': 3.29}
{'loss': 0.0973, 'grad_norm': 1.665921688079834, 'learning_rate': 9.083236802912461e-06, 'epoch': 3.3}
{'eval_loss': 0.2602018415927887, 'eval_accuracy': 0.9240248590661135, 'eval_precision': 0.7002527573529411, 'eval_recall': 0.7674389322588768, 'eval_f1': 0.7323080619968761, 'eval_runtime': 6.3174, 'eval_samples_per_second': 642.832, 'eval_steps_per_second': 80.413, 'epoch': 3.3}
{'loss': 0.1152, 'grad_norm': 3.023716688156128, 'learning_rate': 9.066688730762867e-06, 'epoch': 3.3}
{'loss': 0.111, 'grad_norm': 3.722524881362915, 'learning_rate': 9.050140658613273e-06, 'epoch': 3.31}
{'loss': 0.1492, 'grad_norm': 8.506383895874023, 'learning_rate': 9.033592586463677e-06, 'epoch': 3.31}
{'loss': 0.1603, 'grad_norm': 2.409654140472412, 'learning_rate': 9.017044514314083e-06, 'epoch': 3.32}
{'loss': 0.0875, 'grad_norm': 1.1604652404785156, 'learning_rate': 9.000496442164489e-06, 'epoch': 3.32}
{'loss': 0.1122, 'grad_norm': 1.4532604217529297, 'learning_rate': 8.983948370014895e-06, 'epoch': 3.33}
{'loss': 0.1101, 'grad_norm': 3.8177456855773926, 'learning_rate': 8.967400297865299e-06, 'epoch': 3.33}
{'loss': 0.1056, 'grad_norm': 3.6858808994293213, 'learning_rate': 8.950852225715705e-06, 'epoch': 3.34}
{'loss': 0.1376, 'grad_norm': 5.529956340789795, 'learning_rate': 8.93430415356611e-06, 'epoch': 3.34}
{'loss': 0.1092, 'grad_norm': 5.857860088348389, 'learning_rate': 8.917756081416515e-06, 'epoch': 3.35}
{'eval_loss': 0.2692470848560333, 'eval_accuracy': 0.9223382109373813, 'eval_precision': 0.6945404284727021, 'eval_recall': 0.7592545958196928, 'eval_f1': 0.7254571703561116, 'eval_runtime': 6.352, 'eval_samples_per_second': 639.322, 'eval_steps_per_second': 79.974, 'epoch': 3.35}
{'loss': 0.0876, 'grad_norm': 2.6203980445861816, 'learning_rate': 8.90120800926692e-06, 'epoch': 3.35}
{'loss': 0.0631, 'grad_norm': 2.4805848598480225, 'learning_rate': 8.884659937117326e-06, 'epoch': 3.36}
{'loss': 0.0885, 'grad_norm': 3.2528674602508545, 'learning_rate': 8.868111864967732e-06, 'epoch': 3.36}
{'loss': 0.1403, 'grad_norm': 1.1029505729675293, 'learning_rate': 8.851563792818138e-06, 'epoch': 3.37}
{'loss': 0.1067, 'grad_norm': 6.74965238571167, 'learning_rate': 8.835015720668542e-06, 'epoch': 3.37}
{'loss': 0.1566, 'grad_norm': 4.18079948425293, 'learning_rate': 8.818467648518948e-06, 'epoch': 3.38}
{'loss': 0.0855, 'grad_norm': 4.0330424308776855, 'learning_rate': 8.801919576369354e-06, 'epoch': 3.38}
{'loss': 0.1207, 'grad_norm': 1.3344911336898804, 'learning_rate': 8.78537150421976e-06, 'epoch': 3.39}
{'loss': 0.094, 'grad_norm': 1.4775506258010864, 'learning_rate': 8.768823432070164e-06, 'epoch': 3.39}
{'loss': 0.124, 'grad_norm': 2.3153555393218994, 'learning_rate': 8.75227535992057e-06, 'epoch': 3.4}
{'eval_loss': 0.26354092359542847, 'eval_accuracy': 0.9244655148835301, 'eval_precision': 0.7005662775915867, 'eval_recall': 0.7632838076051373, 'eval_f1': 0.7305815004519434, 'eval_runtime': 6.2915, 'eval_samples_per_second': 645.469, 'eval_steps_per_second': 80.743, 'epoch': 3.4}
{'loss': 0.1064, 'grad_norm': 2.8176472187042236, 'learning_rate': 8.735727287770976e-06, 'epoch': 3.4}
{'loss': 0.1516, 'grad_norm': 3.307375907897949, 'learning_rate': 8.71917921562138e-06, 'epoch': 3.41}
{'loss': 0.1363, 'grad_norm': 4.727646350860596, 'learning_rate': 8.702631143471786e-06, 'epoch': 3.41}
{'loss': 0.1033, 'grad_norm': inf, 'learning_rate': 8.687737878537151e-06, 'epoch': 3.42}
{'loss': 0.1252, 'grad_norm': 2.710805654525757, 'learning_rate': 8.671189806387557e-06, 'epoch': 3.42}
{'loss': 0.1826, 'grad_norm': 6.250041961669922, 'learning_rate': 8.654641734237961e-06, 'epoch': 3.43}
{'loss': 0.0835, 'grad_norm': 2.538461685180664, 'learning_rate': 8.638093662088367e-06, 'epoch': 3.43}
{'loss': 0.1413, 'grad_norm': 2.8334405422210693, 'learning_rate': 8.621545589938773e-06, 'epoch': 3.44}
{'loss': 0.1676, 'grad_norm': 7.517151832580566, 'learning_rate': 8.604997517789179e-06, 'epoch': 3.44}
{'loss': 0.1274, 'grad_norm': 2.096827268600464, 'learning_rate': 8.588449445639585e-06, 'epoch': 3.45}
{'eval_loss': 0.25783100724220276, 'eval_accuracy': 0.9269878895625351, 'eval_precision': 0.7077641564506714, 'eval_recall': 0.7632838076051373, 'eval_f1': 0.7344762827891199, 'eval_runtime': 6.3102, 'eval_samples_per_second': 643.556, 'eval_steps_per_second': 80.504, 'epoch': 3.45}
{'loss': 0.1792, 'grad_norm': 5.116499423980713, 'learning_rate': 8.571901373489989e-06, 'epoch': 3.45}
{'loss': 0.1805, 'grad_norm': 3.2616610527038574, 'learning_rate': 8.555353301340395e-06, 'epoch': 3.46}
{'loss': 0.161, 'grad_norm': 5.600469589233398, 'learning_rate': 8.538805229190799e-06, 'epoch': 3.46}
{'loss': 0.1205, 'grad_norm': 1.4447767734527588, 'learning_rate': 8.522257157041205e-06, 'epoch': 3.47}
{'loss': 0.227, 'grad_norm': 3.823089838027954, 'learning_rate': 8.50570908489161e-06, 'epoch': 3.47}
{'loss': 0.0915, 'grad_norm': 1.4359253644943237, 'learning_rate': 8.489161012742017e-06, 'epoch': 3.48}
{'loss': 0.0972, 'grad_norm': 2.6033477783203125, 'learning_rate': 8.472612940592422e-06, 'epoch': 3.48}
{'loss': 0.0851, 'grad_norm': 2.2547450065612793, 'learning_rate': 8.456064868442827e-06, 'epoch': 3.49}
{'loss': 0.1274, 'grad_norm': 4.587176322937012, 'learning_rate': 8.439516796293232e-06, 'epoch': 3.49}
{'loss': 0.1162, 'grad_norm': 1.754945158958435, 'learning_rate': 8.422968724143638e-06, 'epoch': 3.5}
{'eval_loss': 0.25520211458206177, 'eval_accuracy': 0.9260609928431417, 'eval_precision': 0.7008908177249886, 'eval_recall': 0.7727272727272727, 'eval_f1': 0.735058090789316, 'eval_runtime': 6.3311, 'eval_samples_per_second': 641.432, 'eval_steps_per_second': 80.238, 'epoch': 3.5}
{'loss': 0.1045, 'grad_norm': 4.905699253082275, 'learning_rate': 8.406420651994044e-06, 'epoch': 3.5}
{'loss': 0.1851, 'grad_norm': 3.701209545135498, 'learning_rate': 8.389872579844448e-06, 'epoch': 3.51}
{'loss': 0.2129, 'grad_norm': 4.091255187988281, 'learning_rate': 8.373324507694854e-06, 'epoch': 3.51}
{'loss': 0.1564, 'grad_norm': 8.512701988220215, 'learning_rate': 8.35677643554526e-06, 'epoch': 3.52}
{'loss': 0.1349, 'grad_norm': 2.743161916732788, 'learning_rate': 8.340228363395664e-06, 'epoch': 3.52}
{'loss': 0.1109, 'grad_norm': 1.5922434329986572, 'learning_rate': 8.32368029124607e-06, 'epoch': 3.53}
{'loss': 0.1376, 'grad_norm': 5.582760334014893, 'learning_rate': 8.307132219096476e-06, 'epoch': 3.53}
{'loss': 0.1244, 'grad_norm': 1.6120340824127197, 'learning_rate': 8.290584146946882e-06, 'epoch': 3.54}
{'loss': 0.1111, 'grad_norm': 2.140305757522583, 'learning_rate': 8.274036074797288e-06, 'epoch': 3.54}
{'loss': 0.0802, 'grad_norm': 5.189948558807373, 'learning_rate': 8.257488002647692e-06, 'epoch': 3.55}
{'eval_loss': 0.2533974349498749, 'eval_accuracy': 0.9264104784914377, 'eval_precision': 0.7034123770965877, 'eval_recall': 0.7656761521027449, 'eval_f1': 0.7332248146138542, 'eval_runtime': 6.3046, 'eval_samples_per_second': 644.129, 'eval_steps_per_second': 80.576, 'epoch': 3.55}
{'loss': 0.1102, 'grad_norm': 4.94322395324707, 'learning_rate': 8.240939930498098e-06, 'epoch': 3.55}
{'loss': 0.162, 'grad_norm': 8.12896728515625, 'learning_rate': 8.224391858348504e-06, 'epoch': 3.55}
{'loss': 0.1064, 'grad_norm': 5.9743757247924805, 'learning_rate': 8.207843786198908e-06, 'epoch': 3.56}
{'loss': 0.0851, 'grad_norm': 3.166261911392212, 'learning_rate': 8.191295714049314e-06, 'epoch': 3.56}
{'loss': 0.1229, 'grad_norm': 2.075749635696411, 'learning_rate': 8.17474764189972e-06, 'epoch': 3.57}
{'loss': 0.1064, 'grad_norm': 6.714728832244873, 'learning_rate': 8.158199569750125e-06, 'epoch': 3.57}
{'loss': 0.1019, 'grad_norm': 3.335373878479004, 'learning_rate': 8.14165149760053e-06, 'epoch': 3.58}
{'loss': 0.1356, 'grad_norm': 4.194505214691162, 'learning_rate': 8.125103425450935e-06, 'epoch': 3.58}
{'loss': 0.1191, 'grad_norm': 3.610715627670288, 'learning_rate': 8.108555353301341e-06, 'epoch': 3.59}
