cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.0266, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.2323, 'grad_norm': 3.2619450092315674, 'learning_rate': 2.0857667278491574e-06, 'epoch': 2.69}
{'loss': 0.2272, 'grad_norm': 6.236091613769531, 'learning_rate': 2.052394460203571e-06, 'epoch': 2.7}
{'loss': 0.1566, 'grad_norm': 1.8058314323425293, 'learning_rate': 2.0190221925579843e-06, 'epoch': 2.7}
{'loss': 0.1747, 'grad_norm': 0.6068764328956604, 'learning_rate': 1.985649924912398e-06, 'epoch': 2.71}
{'eval_loss': 0.22403164207935333, 'eval_accuracy': 0.9284066781737363, 'eval_precision': 0.7158476510873483, 'eval_recall': 0.758497772119669, 'eval_f1': 0.7365558165409816, 'eval_runtime': 4.2075, 'eval_samples_per_second': 965.182, 'eval_steps_per_second': 120.737, 'epoch': 2.71}
{'loss': 0.157, 'grad_norm': 2.2335591316223145, 'learning_rate': 1.9522776572668117e-06, 'epoch': 2.71}
{'loss': 0.1189, 'grad_norm': 3.647629976272583, 'learning_rate': 1.918905389621225e-06, 'epoch': 2.72}
{'loss': 0.1375, 'grad_norm': 3.9142847061157227, 'learning_rate': 1.8855331219756383e-06, 'epoch': 2.72}
{'loss': 0.2038, 'grad_norm': 4.853344917297363, 'learning_rate': 1.8521608543300518e-06, 'epoch': 2.73}
{'loss': 0.1692, 'grad_norm': 5.165684223175049, 'learning_rate': 1.822125813449024e-06, 'epoch': 2.73}
{'loss': 0.1784, 'grad_norm': 3.256763219833374, 'learning_rate': 1.7887535458034375e-06, 'epoch': 2.74}
{'loss': 0.1366, 'grad_norm': 3.2566654682159424, 'learning_rate': 1.7553812781578512e-06, 'epoch': 2.74}
{'loss': 0.1958, 'grad_norm': 2.9151713848114014, 'learning_rate': 1.7220090105122644e-06, 'epoch': 2.75}
{'loss': 0.2299, 'grad_norm': 5.231227397918701, 'learning_rate': 1.688636742866678e-06, 'epoch': 2.75}
{'loss': 0.1494, 'grad_norm': 2.442185401916504, 'learning_rate': 1.6552644752210913e-06, 'epoch': 2.76}
{'eval_loss': 0.223806694149971, 'eval_accuracy': 0.9284066781737363, 'eval_precision': 0.7148348348348348, 'eval_recall': 0.7576066199872693, 'eval_f1': 0.7355995055624228, 'eval_runtime': 4.2022, 'eval_samples_per_second': 966.388, 'eval_steps_per_second': 120.888, 'epoch': 2.76}
{'loss': 0.1585, 'grad_norm': 2.8005101680755615, 'learning_rate': 1.6218922075755048e-06, 'epoch': 2.76}
{'loss': 0.1421, 'grad_norm': 3.25527286529541, 'learning_rate': 1.5885199399299184e-06, 'epoch': 2.77}
{'loss': 0.1083, 'grad_norm': 2.241957664489746, 'learning_rate': 1.5551476722843317e-06, 'epoch': 2.77}
{'loss': 0.1668, 'grad_norm': 1.532340407371521, 'learning_rate': 1.5217754046387453e-06, 'epoch': 2.78}
{'loss': 0.1453, 'grad_norm': 4.363926410675049, 'learning_rate': 1.4884031369931588e-06, 'epoch': 2.78}
{'loss': 0.1585, 'grad_norm': 0.8561420440673828, 'learning_rate': 1.4550308693475722e-06, 'epoch': 2.79}
{'loss': 0.1534, 'grad_norm': 5.40745210647583, 'learning_rate': 1.4216586017019857e-06, 'epoch': 2.79}
{'loss': 0.1286, 'grad_norm': 2.0319430828094482, 'learning_rate': 1.3882863340563994e-06, 'epoch': 2.8}
{'loss': 0.159, 'grad_norm': 2.335437059402466, 'learning_rate': 1.3549140664108126e-06, 'epoch': 2.8}
{'loss': 0.1569, 'grad_norm': 6.064684867858887, 'learning_rate': 1.3215417987652263e-06, 'epoch': 2.81}
{'eval_loss': 0.22431984543800354, 'eval_accuracy': 0.9283608535598088, 'eval_precision': 0.7137741704464072, 'eval_recall': 0.7612985359643539, 'eval_f1': 0.7367707755806074, 'eval_runtime': 4.1962, 'eval_samples_per_second': 967.788, 'eval_steps_per_second': 121.063, 'epoch': 2.81}
{'loss': 0.1488, 'grad_norm': 4.350408554077148, 'learning_rate': 1.2881695311196395e-06, 'epoch': 2.81}
{'loss': 0.1088, 'grad_norm': 2.082951545715332, 'learning_rate': 1.2547972634740532e-06, 'epoch': 2.82}
{'loss': 0.1538, 'grad_norm': 8.0958251953125, 'learning_rate': 1.2214249958284666e-06, 'epoch': 2.82}
{'loss': 0.1459, 'grad_norm': 3.394876718521118, 'learning_rate': 1.18805272818288e-06, 'epoch': 2.83}
{'loss': 0.1412, 'grad_norm': 5.391337871551514, 'learning_rate': 1.1546804605372935e-06, 'epoch': 2.83}
{'loss': 0.165, 'grad_norm': 3.5511951446533203, 'learning_rate': 1.121308192891707e-06, 'epoch': 2.84}
{'loss': 0.2024, 'grad_norm': 3.2056822776794434, 'learning_rate': 1.0879359252461204e-06, 'epoch': 2.84}
{'loss': 0.1346, 'grad_norm': 1.41000497341156, 'learning_rate': 1.054563657600534e-06, 'epoch': 2.85}
{'loss': 0.164, 'grad_norm': 5.928738117218018, 'learning_rate': 1.0211913899549475e-06, 'epoch': 2.85}
{'loss': 0.1223, 'grad_norm': 2.884288787841797, 'learning_rate': 9.87819122309361e-07, 'epoch': 2.86}
{'eval_loss': 0.22498160600662231, 'eval_accuracy': 0.9286358012433745, 'eval_precision': 0.7124570344909328, 'eval_recall': 0.7652450668364099, 'eval_f1': 0.7379081757917996, 'eval_runtime': 4.1886, 'eval_samples_per_second': 969.546, 'eval_steps_per_second': 121.283, 'epoch': 2.86}
{'loss': 0.1639, 'grad_norm': 4.19760799407959, 'learning_rate': 9.544468546637745e-07, 'epoch': 2.86}
{'loss': 0.1936, 'grad_norm': 1.4807220697402954, 'learning_rate': 9.210745870181879e-07, 'epoch': 2.87}
{'loss': 0.0985, 'grad_norm': 2.9104743003845215, 'learning_rate': 8.877023193726015e-07, 'epoch': 2.87}
{'loss': 0.1318, 'grad_norm': 4.266569137573242, 'learning_rate': 8.543300517270149e-07, 'epoch': 2.88}
{'loss': 0.1988, 'grad_norm': 4.329450607299805, 'learning_rate': 8.209577840814284e-07, 'epoch': 2.88}
{'loss': 0.137, 'grad_norm': 2.2222580909729004, 'learning_rate': 7.875855164358419e-07, 'epoch': 2.89}
{'loss': 0.169, 'grad_norm': 2.070564031600952, 'learning_rate': 7.542132487902554e-07, 'epoch': 2.89}
{'loss': 0.2146, 'grad_norm': 3.1349992752075195, 'learning_rate': 7.208409811446688e-07, 'epoch': 2.9}
{'loss': 0.1634, 'grad_norm': 2.738877773284912, 'learning_rate': 6.874687134990824e-07, 'epoch': 2.9}
{'loss': 0.1311, 'grad_norm': 3.373025894165039, 'learning_rate': 6.540964458534958e-07, 'epoch': 2.9}
{'eval_loss': 0.2258691042661667, 'eval_accuracy': 0.9282539294606443, 'eval_precision': 0.7107506511958324, 'eval_recall': 0.7642266072565245, 'eval_f1': 0.7365192319489602, 'eval_runtime': 4.1889, 'eval_samples_per_second': 969.471, 'eval_steps_per_second': 121.273, 'epoch': 2.9}
{'loss': 0.1128, 'grad_norm': 2.3143389225006104, 'learning_rate': 6.207241782079093e-07, 'epoch': 2.91}
{'loss': 0.1551, 'grad_norm': 4.209346771240234, 'learning_rate': 5.873519105623227e-07, 'epoch': 2.91}
{'loss': 0.1795, 'grad_norm': 1.6094141006469727, 'learning_rate': 5.539796429167362e-07, 'epoch': 2.92}
{'loss': 0.35, 'grad_norm': 13.828084945678711, 'learning_rate': 5.206073752711497e-07, 'epoch': 2.92}
{'loss': 0.1057, 'grad_norm': 1.3876224756240845, 'learning_rate': 4.872351076255632e-07, 'epoch': 2.93}
{'loss': 0.1075, 'grad_norm': 3.074558973312378, 'learning_rate': 4.5386283997997666e-07, 'epoch': 2.93}
{'loss': 0.143, 'grad_norm': 5.093631744384766, 'learning_rate': 4.2049057233439017e-07, 'epoch': 2.94}
{'loss': 0.1175, 'grad_norm': 3.9200167655944824, 'learning_rate': 3.871183046888036e-07, 'epoch': 2.94}
{'loss': 0.2272, 'grad_norm': 3.8936028480529785, 'learning_rate': 3.5374603704321713e-07, 'epoch': 2.95}
{'loss': 0.1807, 'grad_norm': 1.8289631605148315, 'learning_rate': 3.2037376939763063e-07, 'epoch': 2.95}
{'eval_loss': 0.2255791276693344, 'eval_accuracy': 0.9284066781737363, 'eval_precision': 0.7128583323420958, 'eval_recall': 0.7629535327816678, 'eval_f1': 0.7370557127044643, 'eval_runtime': 4.3347, 'eval_samples_per_second': 936.861, 'eval_steps_per_second': 117.194, 'epoch': 2.95}
{'loss': 0.1486, 'grad_norm': 2.650114059448242, 'learning_rate': 2.870015017520441e-07, 'epoch': 2.96}
{'loss': 0.1003, 'grad_norm': 2.7431957721710205, 'learning_rate': 2.5362923410645754e-07, 'epoch': 2.96}
{'loss': 0.1493, 'grad_norm': 3.5024728775024414, 'learning_rate': 2.2025696646087104e-07, 'epoch': 2.97}
{'loss': 0.1644, 'grad_norm': 2.0621304512023926, 'learning_rate': 1.8688469881528452e-07, 'epoch': 2.97}
{'loss': 0.135, 'grad_norm': 2.677314519882202, 'learning_rate': 1.53512431169698e-07, 'epoch': 2.98}
{'loss': 0.2767, 'grad_norm': 3.1619784832000732, 'learning_rate': 1.2014016352411148e-07, 'epoch': 2.98}
{'loss': 0.1073, 'grad_norm': 1.9908398389816284, 'learning_rate': 8.676789587852496e-08, 'epoch': 2.99}
{'loss': 0.2078, 'grad_norm': 1.7622387409210205, 'learning_rate': 5.339562823293843e-08, 'epoch': 2.99}
{'loss': 0.1213, 'grad_norm': 3.6904730796813965, 'learning_rate': 2.0023360587351915e-08, 'epoch': 3.0}
{'train_runtime': 433.2273, 'train_samples_per_second': 112.486, 'train_steps_per_second': 14.064, 'train_loss': 0.24366794109109702, 'epoch': 3.0}
Job finished at Sun Mar 30 17:55:00 EDT 2025
