cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.1775, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.1122, 'grad_norm': 1.7193245887756348, 'learning_rate': 1.1135197749462189e-05, 'epoch': 2.69}
{'loss': 0.2214, 'grad_norm': 3.3674733638763428, 'learning_rate': 1.1118649677312594e-05, 'epoch': 2.69}
{'loss': 0.2221, 'grad_norm': 5.1633620262146, 'learning_rate': 1.1102101605163e-05, 'epoch': 2.7}
{'loss': 0.151, 'grad_norm': 1.6934603452682495, 'learning_rate': 1.1085553533013404e-05, 'epoch': 2.7}
{'loss': 0.174, 'grad_norm': 0.9240927696228027, 'learning_rate': 1.106900546086381e-05, 'epoch': 2.71}
{'eval_loss': 0.2225443571805954, 'eval_accuracy': 0.9285747017581377, 'eval_precision': 0.7133238837703756, 'eval_recall': 0.7688096753660089, 'eval_f1': 0.7400281845475155, 'eval_runtime': 4.1871, 'eval_samples_per_second': 969.885, 'eval_steps_per_second': 121.325, 'epoch': 2.71}
{'loss': 0.156, 'grad_norm': 2.0963969230651855, 'learning_rate': 1.1052457388714214e-05, 'epoch': 2.71}
{'loss': 0.1174, 'grad_norm': 3.05853009223938, 'learning_rate': 1.1035909316564622e-05, 'epoch': 2.72}
{'loss': 0.1339, 'grad_norm': 4.267705917358398, 'learning_rate': 1.1019361244415026e-05, 'epoch': 2.72}
{'loss': 0.207, 'grad_norm': 4.738775730133057, 'learning_rate': 1.1002813172265432e-05, 'epoch': 2.73}
{'loss': 0.157, 'grad_norm': 5.445232391357422, 'learning_rate': 1.0986265100115838e-05, 'epoch': 2.73}
{'loss': 0.1664, 'grad_norm': 2.8988819122314453, 'learning_rate': 1.0969717027966242e-05, 'epoch': 2.74}
{'loss': 0.143, 'grad_norm': 2.681469678878784, 'learning_rate': 1.0953168955816648e-05, 'epoch': 2.74}
{'loss': 0.2049, 'grad_norm': 2.9911880493164062, 'learning_rate': 1.0936620883667052e-05, 'epoch': 2.75}
{'loss': 0.2241, 'grad_norm': 4.918626308441162, 'learning_rate': 1.092007281151746e-05, 'epoch': 2.75}
{'loss': 0.1486, 'grad_norm': 2.2884035110473633, 'learning_rate': 1.0903524739367865e-05, 'epoch': 2.76}
{'eval_loss': 0.21926778554916382, 'eval_accuracy': 0.9308506575832098, 'eval_precision': 0.7272727272727273, 'eval_recall': 0.7607893061744112, 'eval_f1': 0.7436535589845694, 'eval_runtime': 4.1854, 'eval_samples_per_second': 970.28, 'eval_steps_per_second': 121.375, 'epoch': 2.76}
{'loss': 0.18, 'grad_norm': 2.1184098720550537, 'learning_rate': 1.088697666721827e-05, 'epoch': 2.76}
{'loss': 0.1407, 'grad_norm': 3.6226155757904053, 'learning_rate': 1.0870428595068676e-05, 'epoch': 2.77}
{'loss': 0.1062, 'grad_norm': 1.8328884840011597, 'learning_rate': 1.085388052291908e-05, 'epoch': 2.77}
{'loss': 0.1552, 'grad_norm': 1.193499207496643, 'learning_rate': 1.0837332450769487e-05, 'epoch': 2.78}
{'loss': 0.1367, 'grad_norm': 4.63965368270874, 'learning_rate': 1.0820784378619891e-05, 'epoch': 2.78}
{'loss': 0.1639, 'grad_norm': 1.4273065328598022, 'learning_rate': 1.0804236306470297e-05, 'epoch': 2.79}
{'loss': 0.1508, 'grad_norm': 4.586849689483643, 'learning_rate': 1.0787688234320703e-05, 'epoch': 2.79}
{'loss': 0.1189, 'grad_norm': 2.259669303894043, 'learning_rate': 1.0771140162171107e-05, 'epoch': 2.8}
{'loss': 0.1481, 'grad_norm': 2.873587131500244, 'learning_rate': 1.0754592090021513e-05, 'epoch': 2.8}
{'loss': 0.1461, 'grad_norm': 5.5836100578308105, 'learning_rate': 1.0738044017871917e-05, 'epoch': 2.81}
{'eval_loss': 0.2219548523426056, 'eval_accuracy': 0.9299188904333481, 'eval_precision': 0.725662635886161, 'eval_recall': 0.7563335455124125, 'eval_f1': 0.7406807131280388, 'eval_runtime': 4.1868, 'eval_samples_per_second': 969.951, 'eval_steps_per_second': 121.333, 'epoch': 2.81}
{'loss': 0.1374, 'grad_norm': 4.157662868499756, 'learning_rate': 1.0721495945722325e-05, 'epoch': 2.81}
{'loss': 0.1119, 'grad_norm': 2.157428741455078, 'learning_rate': 1.0704947873572729e-05, 'epoch': 2.82}
{'loss': 0.1429, 'grad_norm': 8.050383567810059, 'learning_rate': 1.0688399801423135e-05, 'epoch': 2.82}
{'loss': 0.1453, 'grad_norm': 3.6522178649902344, 'learning_rate': 1.067185172927354e-05, 'epoch': 2.83}
{'loss': 0.1371, 'grad_norm': 4.6100544929504395, 'learning_rate': 1.0655303657123945e-05, 'epoch': 2.83}
{'loss': 0.148, 'grad_norm': 3.4232068061828613, 'learning_rate': 1.0638755584974353e-05, 'epoch': 2.84}
{'loss': 0.2032, 'grad_norm': 3.484605073928833, 'learning_rate': 1.0622207512824757e-05, 'epoch': 2.84}
{'loss': 0.1241, 'grad_norm': 1.9498851299285889, 'learning_rate': 1.0605659440675163e-05, 'epoch': 2.85}
{'loss': 0.1635, 'grad_norm': 4.873608589172363, 'learning_rate': 1.0589111368525568e-05, 'epoch': 2.85}
{'loss': 0.11, 'grad_norm': 3.0330278873443604, 'learning_rate': 1.0572563296375973e-05, 'epoch': 2.86}
{'eval_loss': 0.2290460616350174, 'eval_accuracy': 0.9268180915575787, 'eval_precision': 0.6890964329920108, 'eval_recall': 0.7796308084022915, 'eval_f1': 0.7315732887349182, 'eval_runtime': 4.1941, 'eval_samples_per_second': 968.259, 'eval_steps_per_second': 121.122, 'epoch': 2.86}
{'loss': 0.1409, 'grad_norm': 4.062234878540039, 'learning_rate': 1.0556015224226378e-05, 'epoch': 2.86}
{'loss': 0.1958, 'grad_norm': 1.5044615268707275, 'learning_rate': 1.0539467152076783e-05, 'epoch': 2.87}
{'loss': 0.0934, 'grad_norm': 4.8593220710754395, 'learning_rate': 1.052291907992719e-05, 'epoch': 2.87}
{'loss': 0.1292, 'grad_norm': 5.483843803405762, 'learning_rate': 1.0506371007777594e-05, 'epoch': 2.88}
{'loss': 0.1811, 'grad_norm': 4.445801258087158, 'learning_rate': 1.0489822935628e-05, 'epoch': 2.88}
{'loss': 0.1435, 'grad_norm': 2.404351234436035, 'learning_rate': 1.0473274863478406e-05, 'epoch': 2.89}
{'loss': 0.1678, 'grad_norm': 1.9185513257980347, 'learning_rate': 1.045672679132881e-05, 'epoch': 2.89}
{'loss': 0.195, 'grad_norm': 2.5588748455047607, 'learning_rate': 1.0440178719179218e-05, 'epoch': 2.9}
{'loss': 0.1551, 'grad_norm': 1.958123803138733, 'learning_rate': 1.0423630647029622e-05, 'epoch': 2.9}
{'loss': 0.1298, 'grad_norm': 3.641220808029175, 'learning_rate': 1.0407082574880028e-05, 'epoch': 2.9}
{'eval_loss': 0.22374874353408813, 'eval_accuracy': 0.9304076863152428, 'eval_precision': 0.7237368229734642, 'eval_recall': 0.7604073838319542, 'eval_f1': 0.7416190712689348, 'eval_runtime': 4.194, 'eval_samples_per_second': 968.299, 'eval_steps_per_second': 121.127, 'epoch': 2.9}
{'loss': 0.1114, 'grad_norm': 2.0582504272460938, 'learning_rate': 1.0390534502730434e-05, 'epoch': 2.91}
{'loss': 0.1643, 'grad_norm': 4.657254695892334, 'learning_rate': 1.0373986430580838e-05, 'epoch': 2.91}
{'loss': 0.1716, 'grad_norm': 1.2967108488082886, 'learning_rate': 1.0357438358431244e-05, 'epoch': 2.92}
{'loss': 0.3374, 'grad_norm': 10.619199752807617, 'learning_rate': 1.0340890286281648e-05, 'epoch': 2.92}
{'loss': 0.109, 'grad_norm': 1.4689695835113525, 'learning_rate': 1.0324342214132055e-05, 'epoch': 2.93}
{'loss': 0.1072, 'grad_norm': 2.9099011421203613, 'learning_rate': 1.030779414198246e-05, 'epoch': 2.93}
{'loss': 0.1425, 'grad_norm': 5.313395023345947, 'learning_rate': 1.0291246069832865e-05, 'epoch': 2.94}
{'loss': 0.1185, 'grad_norm': 2.7409093379974365, 'learning_rate': 1.0274697997683271e-05, 'epoch': 2.94}
{'loss': 0.2201, 'grad_norm': 5.012967109680176, 'learning_rate': 1.0258149925533675e-05, 'epoch': 2.95}
{'loss': 0.1841, 'grad_norm': 1.0889215469360352, 'learning_rate': 1.0241601853384083e-05, 'epoch': 2.95}
{'eval_loss': 0.22266513109207153, 'eval_accuracy': 0.9309270319397559, 'eval_precision': 0.7344136566056407, 'eval_recall': 0.7558243157224698, 'eval_f1': 0.7449651797477884, 'eval_runtime': 4.3732, 'eval_samples_per_second': 928.619, 'eval_steps_per_second': 116.163, 'epoch': 2.95}
{'loss': 0.148, 'grad_norm': 2.718940258026123, 'learning_rate': 1.0225053781234486e-05, 'epoch': 2.96}
{'loss': 0.0966, 'grad_norm': 2.9319560527801514, 'learning_rate': 1.0208505709084893e-05, 'epoch': 2.96}
{'loss': 0.1539, 'grad_norm': 4.291615962982178, 'learning_rate': 1.0191957636935297e-05, 'epoch': 2.97}
{'loss': 0.1631, 'grad_norm': 2.2103281021118164, 'learning_rate': 1.0175409564785703e-05, 'epoch': 2.97}
{'loss': 0.1279, 'grad_norm': 2.866968870162964, 'learning_rate': 1.0158861492636109e-05, 'epoch': 2.98}
{'loss': 0.2798, 'grad_norm': 3.1749582290649414, 'learning_rate': 1.0142313420486513e-05, 'epoch': 2.98}
{'loss': 0.1139, 'grad_norm': 2.473921775817871, 'learning_rate': 1.012576534833692e-05, 'epoch': 2.99}
{'loss': 0.1861, 'grad_norm': 1.9723541736602783, 'learning_rate': 1.0109217276187325e-05, 'epoch': 2.99}
{'loss': 0.1224, 'grad_norm': 2.95589280128479, 'learning_rate': 1.009266920403773e-05, 'epoch': 3.0}
{'loss': 0.124, 'grad_norm': 2.9908571243286133, 'learning_rate': 1.0076121131888137e-05, 'epoch': 3.0}
{'eval_loss': 0.22698825597763062, 'eval_accuracy': 0.931003406296302, 'eval_precision': 0.7381161419791797, 'eval_recall': 0.7492043284532145, 'eval_f1': 0.7436189032095022, 'eval_runtime': 4.1728, 'eval_samples_per_second': 973.203, 'eval_steps_per_second': 121.74, 'epoch': 3.0}
{'loss': 0.1212, 'grad_norm': 4.182780742645264, 'learning_rate': 1.005957305973854e-05, 'epoch': 3.01}
{'loss': 0.0857, 'grad_norm': 1.6820443868637085, 'learning_rate': 1.0043024987588947e-05, 'epoch': 3.01}
{'loss': 0.2007, 'grad_norm': 3.1231229305267334, 'learning_rate': 1.002647691543935e-05, 'epoch': 3.02}
{'loss': 0.1055, 'grad_norm': 2.3393664360046387, 'learning_rate': 1.0009928843289758e-05, 'epoch': 3.02}
{'loss': 0.1775, 'grad_norm': 2.1659462451934814, 'learning_rate': 9.993380771140162e-06, 'epoch': 3.03}
{'loss': 0.1509, 'grad_norm': 3.8169846534729004, 'learning_rate': 9.976832698990568e-06, 'epoch': 3.03}
{'loss': 0.082, 'grad_norm': 1.8445136547088623, 'learning_rate': 9.960284626840974e-06, 'epoch': 3.04}
{'loss': 0.133, 'grad_norm': 6.163292407989502, 'learning_rate': 9.943736554691378e-06, 'epoch': 3.04}
{'loss': 0.0999, 'grad_norm': 1.2626186609268188, 'learning_rate': 9.927188482541786e-06, 'epoch': 3.05}
{'loss': 0.1201, 'grad_norm': 1.9939701557159424, 'learning_rate': 9.91064041039219e-06, 'epoch': 3.05}
{'eval_loss': 0.23373697698116302, 'eval_accuracy': 0.9293537201949074, 'eval_precision': 0.7217202746657029, 'eval_recall': 0.7626989178866964, 'eval_f1': 0.7416439712800199, 'eval_runtime': 4.1921, 'eval_samples_per_second': 968.727, 'eval_steps_per_second': 121.18, 'epoch': 3.05}
{'loss': 0.1331, 'grad_norm': 4.791589260101318, 'learning_rate': 9.894092338242596e-06, 'epoch': 3.06}
{'loss': 0.0884, 'grad_norm': 1.927345633506775, 'learning_rate': 9.877544266093002e-06, 'epoch': 3.06}
{'loss': 0.1508, 'grad_norm': 2.4401097297668457, 'learning_rate': 9.860996193943406e-06, 'epoch': 3.07}
{'loss': 0.0821, 'grad_norm': 0.9981718063354492, 'learning_rate': 9.844448121793812e-06, 'epoch': 3.07}
{'loss': 0.0972, 'grad_norm': 5.709488868713379, 'learning_rate': 9.827900049644216e-06, 'epoch': 3.08}
{'loss': 0.1264, 'grad_norm': 2.837850570678711, 'learning_rate': 9.811351977494624e-06, 'epoch': 3.08}
{'loss': 0.0915, 'grad_norm': 1.018862009048462, 'learning_rate': 9.794803905345028e-06, 'epoch': 3.09}
{'loss': 0.1316, 'grad_norm': 1.132899522781372, 'learning_rate': 9.778255833195434e-06, 'epoch': 3.09}
{'loss': 0.124, 'grad_norm': 2.645501136779785, 'learning_rate': 9.76170776104584e-06, 'epoch': 3.1}
{'loss': 0.1591, 'grad_norm': 5.420783996582031, 'learning_rate': 9.745159688896244e-06, 'epoch': 3.1}
{'eval_loss': 0.23606573045253754, 'eval_accuracy': 0.9303313119586968, 'eval_precision': 0.721474897910161, 'eval_recall': 0.7647358370464672, 'eval_f1': 0.7424757431555528, 'eval_runtime': 4.1876, 'eval_samples_per_second': 969.773, 'eval_steps_per_second': 121.311, 'epoch': 3.1}
{'loss': 0.1809, 'grad_norm': 2.0476303100585938, 'learning_rate': 9.72861161674665e-06, 'epoch': 3.11}
{'loss': 0.1049, 'grad_norm': 4.02107048034668, 'learning_rate': 9.712063544597055e-06, 'epoch': 3.11}
{'loss': 0.1294, 'grad_norm': 4.822556495666504, 'learning_rate': 9.695515472447461e-06, 'epoch': 3.12}
{'loss': 0.1388, 'grad_norm': 2.687880277633667, 'learning_rate': 9.678967400297865e-06, 'epoch': 3.12}
{'loss': 0.1384, 'grad_norm': 2.547098398208618, 'learning_rate': 9.662419328148271e-06, 'epoch': 3.13}
{'loss': 0.1589, 'grad_norm': 2.4970901012420654, 'learning_rate': 9.645871255998677e-06, 'epoch': 3.13}
{'loss': 0.1794, 'grad_norm': 4.158450603485107, 'learning_rate': 9.629323183849081e-06, 'epoch': 3.14}
{'loss': 0.127, 'grad_norm': 1.9414211511611938, 'learning_rate': 9.612775111699489e-06, 'epoch': 3.14}
{'loss': 0.1528, 'grad_norm': 1.8225802183151245, 'learning_rate': 9.596227039549893e-06, 'epoch': 3.15}
{'loss': 0.1484, 'grad_norm': 1.5899502038955688, 'learning_rate': 9.579678967400299e-06, 'epoch': 3.15}
{'eval_loss': 0.2417331039905548, 'eval_accuracy': 0.924801808544763, 'eval_precision': 0.7032069970845481, 'eval_recall': 0.7676639083386378, 'eval_f1': 0.7340231284236155, 'eval_runtime': 4.1894, 'eval_samples_per_second': 969.342, 'eval_steps_per_second': 121.257, 'epoch': 3.15}
{'loss': 0.1307, 'grad_norm': 1.7536224126815796, 'learning_rate': 9.563130895250705e-06, 'epoch': 3.16}
{'loss': 0.1375, 'grad_norm': 4.191511154174805, 'learning_rate': 9.546582823101109e-06, 'epoch': 3.16}
{'loss': 0.1267, 'grad_norm': 1.1643171310424805, 'learning_rate': 9.530034750951515e-06, 'epoch': 3.17}
{'loss': 0.104, 'grad_norm': 7.958227634429932, 'learning_rate': 9.51348667880192e-06, 'epoch': 3.17}
{'loss': 0.1712, 'grad_norm': 3.332456111907959, 'learning_rate': 9.496938606652326e-06, 'epoch': 3.18}
{'loss': 0.1293, 'grad_norm': 6.711968898773193, 'learning_rate': 9.48039053450273e-06, 'epoch': 3.18}
{'loss': 0.1494, 'grad_norm': 5.034658432006836, 'learning_rate': 9.463842462353137e-06, 'epoch': 3.19}
{'loss': 0.1022, 'grad_norm': 3.252166509628296, 'learning_rate': 9.447294390203542e-06, 'epoch': 3.19}
{'loss': 0.1394, 'grad_norm': 2.472398281097412, 'learning_rate': 9.430746318053947e-06, 'epoch': 3.2}
{'loss': 0.1293, 'grad_norm': 1.4038207530975342, 'learning_rate': 9.414198245904352e-06, 'epoch': 3.2}
{'eval_loss': 0.23510023951530457, 'eval_accuracy': 0.9282692043319535, 'eval_precision': 0.7182439726520331, 'eval_recall': 0.7623169955442394, 'eval_f1': 0.7396245059288536, 'eval_runtime': 4.1928, 'eval_samples_per_second': 968.558, 'eval_steps_per_second': 121.159, 'epoch': 3.2}
{'loss': 0.102, 'grad_norm': 2.020021677017212, 'learning_rate': 9.397650173754758e-06, 'epoch': 3.21}
{'loss': 0.1119, 'grad_norm': 4.481152534484863, 'learning_rate': 9.381102101605164e-06, 'epoch': 3.21}
{'loss': 0.1037, 'grad_norm': 2.095374822616577, 'learning_rate': 9.36455402945557e-06, 'epoch': 3.22}
{'loss': 0.1264, 'grad_norm': 4.945048809051514, 'learning_rate': 9.348005957305974e-06, 'epoch': 3.22}
{'loss': 0.1288, 'grad_norm': 5.162983417510986, 'learning_rate': 9.33145788515638e-06, 'epoch': 3.23}
{'loss': 0.1443, 'grad_norm': 2.112409830093384, 'learning_rate': 9.314909813006784e-06, 'epoch': 3.23}
{'loss': 0.0897, 'grad_norm': 4.102419376373291, 'learning_rate': 9.298361740857192e-06, 'epoch': 3.23}
{'loss': 0.1106, 'grad_norm': 5.439949035644531, 'learning_rate': 9.281813668707596e-06, 'epoch': 3.24}
{'loss': 0.1371, 'grad_norm': 1.0878729820251465, 'learning_rate': 9.265265596558002e-06, 'epoch': 3.24}
{'loss': 0.1004, 'grad_norm': 6.726365566253662, 'learning_rate': 9.248717524408408e-06, 'epoch': 3.25}
{'eval_loss': 0.23817682266235352, 'eval_accuracy': 0.9273679869247101, 'eval_precision': 0.7112267833905123, 'eval_recall': 0.7653723742838956, 'eval_f1': 0.737306843267108, 'eval_runtime': 4.1948, 'eval_samples_per_second': 968.112, 'eval_steps_per_second': 121.103, 'epoch': 3.25}
{'loss': 0.1062, 'grad_norm': 1.508847951889038, 'learning_rate': 9.232169452258812e-06, 'epoch': 3.25}
{'loss': 0.0785, 'grad_norm': 1.2568421363830566, 'learning_rate': 9.215621380109218e-06, 'epoch': 3.26}
{'loss': 0.1283, 'grad_norm': 2.736999034881592, 'learning_rate': 9.199073307959624e-06, 'epoch': 3.26}
{'loss': 0.0877, 'grad_norm': 1.4394985437393188, 'learning_rate': 9.18252523581003e-06, 'epoch': 3.27}
{'loss': 0.1377, 'grad_norm': 3.0989317893981934, 'learning_rate': 9.165977163660435e-06, 'epoch': 3.27}
{'loss': 0.1093, 'grad_norm': 3.4846837520599365, 'learning_rate': 9.14942909151084e-06, 'epoch': 3.28}
{'loss': 0.1619, 'grad_norm': 3.5230367183685303, 'learning_rate': 9.132881019361245e-06, 'epoch': 3.28}
{'loss': 0.0999, 'grad_norm': 2.0891995429992676, 'learning_rate': 9.11633294721165e-06, 'epoch': 3.29}
{'loss': 0.1386, 'grad_norm': 0.920516848564148, 'learning_rate': 9.099784875062057e-06, 'epoch': 3.29}
{'loss': 0.1222, 'grad_norm': 1.7496851682662964, 'learning_rate': 9.083236802912461e-06, 'epoch': 3.3}
{'eval_loss': 0.24082858860492706, 'eval_accuracy': 0.9293078955809797, 'eval_precision': 0.7243597523971356, 'eval_recall': 0.7597708465945258, 'eval_f1': 0.7416428482664347, 'eval_runtime': 4.181, 'eval_samples_per_second': 971.292, 'eval_steps_per_second': 121.501, 'epoch': 3.3}
{'loss': 0.128, 'grad_norm': 2.291536331176758, 'learning_rate': 9.066688730762867e-06, 'epoch': 3.3}
{'loss': 0.1362, 'grad_norm': 2.30435848236084, 'learning_rate': 9.050140658613273e-06, 'epoch': 3.31}
{'loss': 0.1468, 'grad_norm': 4.613371849060059, 'learning_rate': 9.033592586463677e-06, 'epoch': 3.31}
{'loss': 0.1792, 'grad_norm': 3.7392046451568604, 'learning_rate': 9.017044514314083e-06, 'epoch': 3.32}
{'loss': 0.0802, 'grad_norm': 1.3430339097976685, 'learning_rate': 9.000496442164489e-06, 'epoch': 3.32}
{'loss': 0.1092, 'grad_norm': 0.41172149777412415, 'learning_rate': 8.983948370014895e-06, 'epoch': 3.33}
{'loss': 0.1241, 'grad_norm': 3.49613094329834, 'learning_rate': 8.967400297865299e-06, 'epoch': 3.33}
{'loss': 0.1241, 'grad_norm': 6.774575710296631, 'learning_rate': 8.950852225715705e-06, 'epoch': 3.34}
{'loss': 0.1494, 'grad_norm': 3.732121467590332, 'learning_rate': 8.93430415356611e-06, 'epoch': 3.34}
{'loss': 0.1171, 'grad_norm': 5.472660064697266, 'learning_rate': 8.917756081416515e-06, 'epoch': 3.35}
{'eval_loss': 0.2402406632900238, 'eval_accuracy': 0.928819099699085, 'eval_precision': 0.7195484254307783, 'eval_recall': 0.7708465945257797, 'eval_f1': 0.7443146896127844, 'eval_runtime': 4.1848, 'eval_samples_per_second': 970.413, 'eval_steps_per_second': 121.391, 'epoch': 3.35}
{'loss': 0.1077, 'grad_norm': 1.856304407119751, 'learning_rate': 8.90120800926692e-06, 'epoch': 3.35}
{'loss': 0.0711, 'grad_norm': 2.044748544692993, 'learning_rate': 8.884659937117326e-06, 'epoch': 3.36}
{'loss': 0.0884, 'grad_norm': 1.6919838190078735, 'learning_rate': 8.868111864967732e-06, 'epoch': 3.36}
{'loss': 0.1215, 'grad_norm': 3.71748685836792, 'learning_rate': 8.851563792818138e-06, 'epoch': 3.37}
{'loss': 0.1103, 'grad_norm': 7.026566982269287, 'learning_rate': 8.835015720668542e-06, 'epoch': 3.37}
{'loss': 0.1727, 'grad_norm': 4.204010009765625, 'learning_rate': 8.818467648518948e-06, 'epoch': 3.38}
{'loss': 0.118, 'grad_norm': 5.311317443847656, 'learning_rate': 8.801919576369354e-06, 'epoch': 3.38}
{'loss': 0.113, 'grad_norm': 0.7054505348205566, 'learning_rate': 8.78537150421976e-06, 'epoch': 3.39}
{'loss': 0.0997, 'grad_norm': 0.7199394702911377, 'learning_rate': 8.768823432070164e-06, 'epoch': 3.39}
{'loss': 0.1519, 'grad_norm': 1.6686673164367676, 'learning_rate': 8.75227535992057e-06, 'epoch': 3.4}
{'eval_loss': 0.23961590230464935, 'eval_accuracy': 0.9295981181358547, 'eval_precision': 0.7229721658105364, 'eval_recall': 0.7704646721833227, 'eval_f1': 0.7459632688278072, 'eval_runtime': 4.1898, 'eval_samples_per_second': 969.266, 'eval_steps_per_second': 121.248, 'epoch': 3.4}
{'loss': 0.1109, 'grad_norm': 2.9652693271636963, 'learning_rate': 8.735727287770976e-06, 'epoch': 3.4}
{'loss': 0.1686, 'grad_norm': 4.234673023223877, 'learning_rate': 8.71917921562138e-06, 'epoch': 3.41}
{'loss': 0.1437, 'grad_norm': 3.054813861846924, 'learning_rate': 8.702631143471786e-06, 'epoch': 3.41}
{'loss': 0.097, 'grad_norm': 6.3786396980285645, 'learning_rate': 8.686083071322192e-06, 'epoch': 3.42}
{'loss': 0.1492, 'grad_norm': 1.4060717821121216, 'learning_rate': 8.669534999172598e-06, 'epoch': 3.42}
{'loss': 0.1634, 'grad_norm': 5.498675346374512, 'learning_rate': 8.652986927023003e-06, 'epoch': 3.43}
{'loss': 0.0799, 'grad_norm': 1.7161848545074463, 'learning_rate': 8.636438854873408e-06, 'epoch': 3.43}
{'loss': 0.1375, 'grad_norm': 2.942625045776367, 'learning_rate': 8.619890782723813e-06, 'epoch': 3.44}
{'loss': 0.1465, 'grad_norm': 11.42607593536377, 'learning_rate': 8.603342710574218e-06, 'epoch': 3.44}
{'loss': 0.1621, 'grad_norm': 2.28605318069458, 'learning_rate': 8.586794638424623e-06, 'epoch': 3.45}
{'eval_loss': 0.23764409124851227, 'eval_accuracy': 0.9293078955809797, 'eval_precision': 0.7198342214328005, 'eval_recall': 0.7739019732654361, 'eval_f1': 0.7458895705521472, 'eval_runtime': 4.1819, 'eval_samples_per_second': 971.094, 'eval_steps_per_second': 121.476, 'epoch': 3.45}
{'loss': 0.1717, 'grad_norm': 3.882620334625244, 'learning_rate': 8.57024656627503e-06, 'epoch': 3.45}
{'loss': 0.1661, 'grad_norm': 4.307173728942871, 'learning_rate': 8.553698494125435e-06, 'epoch': 3.46}
{'loss': 0.1561, 'grad_norm': 3.930654525756836, 'learning_rate': 8.537150421975841e-06, 'epoch': 3.46}
{'loss': 0.1306, 'grad_norm': 1.578200340270996, 'learning_rate': 8.520602349826245e-06, 'epoch': 3.47}
{'loss': 0.2273, 'grad_norm': 3.600224733352661, 'learning_rate': 8.504054277676651e-06, 'epoch': 3.47}
{'loss': 0.1086, 'grad_norm': 1.8353946208953857, 'learning_rate': 8.487506205527057e-06, 'epoch': 3.48}
{'loss': 0.0926, 'grad_norm': 2.819910764694214, 'learning_rate': 8.470958133377463e-06, 'epoch': 3.48}
{'loss': 0.0869, 'grad_norm': 2.784677267074585, 'learning_rate': 8.454410061227869e-06, 'epoch': 3.49}
{'loss': 0.1373, 'grad_norm': 1.7064100503921509, 'learning_rate': 8.437861989078273e-06, 'epoch': 3.49}
{'loss': 0.1334, 'grad_norm': 2.5186190605163574, 'learning_rate': 8.421313916928679e-06, 'epoch': 3.5}
{'eval_loss': 0.23657523095607758, 'eval_accuracy': 0.9285899766294469, 'eval_precision': 0.7179304616114869, 'eval_recall': 0.7702100572883513, 'eval_f1': 0.7431519469352659, 'eval_runtime': 4.2107, 'eval_samples_per_second': 964.457, 'eval_steps_per_second': 120.646, 'epoch': 3.5}
{'loss': 0.1239, 'grad_norm': 4.052363395690918, 'learning_rate': 8.404765844779083e-06, 'epoch': 3.5}
{'loss': 0.1934, 'grad_norm': 3.6194839477539062, 'learning_rate': 8.388217772629489e-06, 'epoch': 3.51}
{'loss': 0.2024, 'grad_norm': 4.177538871765137, 'learning_rate': 8.371669700479895e-06, 'epoch': 3.51}
{'loss': 0.1488, 'grad_norm': 9.34981632232666, 'learning_rate': 8.3551216283303e-06, 'epoch': 3.52}
{'loss': 0.1438, 'grad_norm': 3.1320464611053467, 'learning_rate': 8.338573556180706e-06, 'epoch': 3.52}
{'loss': 0.144, 'grad_norm': 1.9342257976531982, 'learning_rate': 8.32202548403111e-06, 'epoch': 3.53}
{'loss': 0.1307, 'grad_norm': 1.4374597072601318, 'learning_rate': 8.305477411881516e-06, 'epoch': 3.53}
{'loss': 0.138, 'grad_norm': 0.9076967835426331, 'learning_rate': 8.288929339731922e-06, 'epoch': 3.54}
{'loss': 0.1216, 'grad_norm': 1.1793816089630127, 'learning_rate': 8.272381267582328e-06, 'epoch': 3.54}
{'loss': 0.0885, 'grad_norm': 4.647228717803955, 'learning_rate': 8.255833195432734e-06, 'epoch': 3.55}
{'eval_loss': 0.23498941957950592, 'eval_accuracy': 0.9283303038171904, 'eval_precision': 0.7173990710968203, 'eval_recall': 0.7669000636537238, 'eval_f1': 0.7413241447206498, 'eval_runtime': 4.1813, 'eval_samples_per_second': 971.239, 'eval_steps_per_second': 121.495, 'epoch': 3.55}
{'loss': 0.1171, 'grad_norm': 4.563237190246582, 'learning_rate': 8.239285123283138e-06, 'epoch': 3.55}
{'loss': 0.161, 'grad_norm': 4.333157539367676, 'learning_rate': 8.222737051133544e-06, 'epoch': 3.55}
{'loss': 0.1106, 'grad_norm': 4.004327297210693, 'learning_rate': 8.206188978983948e-06, 'epoch': 3.56}
{'loss': 0.1075, 'grad_norm': 4.4325032234191895, 'learning_rate': 8.189640906834354e-06, 'epoch': 3.56}
{'loss': 0.1397, 'grad_norm': 1.8796945810317993, 'learning_rate': 8.17309283468476e-06, 'epoch': 3.57}
{'loss': 0.109, 'grad_norm': 3.7855708599090576, 'learning_rate': 8.156544762535166e-06, 'epoch': 3.57}
{'loss': 0.118, 'grad_norm': 3.925570487976074, 'learning_rate': 8.139996690385572e-06, 'epoch': 3.58}
{'loss': 0.1474, 'grad_norm': 3.416668653488159, 'learning_rate': 8.123448618235976e-06, 'epoch': 3.58}
{'loss': 0.125, 'grad_norm': 4.179940700531006, 'learning_rate': 8.106900546086382e-06, 'epoch': 3.59}
